time,ch1,ch2,ch3,button
36865.0,2.2,1.46,1.54,0
36867.0,2.23,1.45,1.52,0
36869.0,2.35,1.45,1.78,0
36871.0,2.33,1.45,1.9,0
36873.0,2.26,1.45,1.88,0
36875.0,2.24,1.45,1.99,0
36877.0,2.19,1.45,1.95,0
36879.0,2.14,1.45,1.97,0
36881.0,2.05,1.46,1.97,0
36883.0,1.88,1.46,1.85,0
36885.0,1.75,1.46,1.83,0
36887.0,1.69,1.45,1.77,0
36889.0,1.64,1.45,1.87,0
36891.0,1.7,1.45,1.96,0
36893.0,1.77,1.45,2.0,0
36895.0,1.65,1.45,1.93,0
36897.0,1.54,1.45,1.85,0
36899.0,1.47,1.45,1.72,0
36901.0,1.53,1.46,1.63,0
36903.0,1.51,1.46,1.55,0
36904.0,1.42,1.46,1.59,0
36907.0,1.35,1.45,1.52,0
36909.0,1.32,1.45,1.54,0
36911.0,1.3,1.45,1.52,0
36913.0,1.31,1.45,1.59,0
36915.0,1.42,1.45,1.6,0
36917.0,1.4,1.45,1.49,0
36919.0,1.37,1.45,1.43,0
36921.0,1.31,1.46,1.44,0
36923.0,1.17,1.46,1.53,0
36925.0,1.18,1.45,1.43,0
36927.0,1.17,1.45,1.35,0
36929.0,1.11,1.45,1.44,0
36931.0,1.05,1.45,1.49,0
36933.0,1.04,1.45,1.54,0
36935.0,1.04,1.45,1.59,0
36937.0,1.03,1.45,1.58,0
36939.0,1.03,1.46,1.53,0
36941.0,1.05,1.46,1.4,0
36943.0,1.04,1.46,1.41,0
36945.0,1.02,1.46,1.41,0
36947.0,0.98,1.46,1.42,0
36950.0,0.96,1.45,1.44,0
36951.0,1.01,1.45,1.42,0
36953.0,1.13,1.45,1.44,0
36955.0,1.14,1.45,1.36,0
36957.0,1.1,1.45,1.3,0
36959.0,1.1,1.45,1.21,0
36961.0,1.15,1.46,1.17,0
36963.0,1.15,1.46,1.19,0
36965.0,1.17,1.46,1.34,0
36967.0,1.21,1.45,1.33,0
36969.0,1.21,1.45,1.34,0
36971.0,1.15,1.45,1.25,0
36973.0,1.25,1.45,1.23,0
36975.0,1.35,1.45,1.22,0
36977.0,1.36,1.45,1.22,0
36979.0,1.3,1.46,1.26,0
36981.0,1.28,1.46,1.27,0
36983.0,1.29,1.46,1.22,0
36985.0,1.31,1.46,1.12,0
36987.0,1.22,1.45,1.09,0
36989.0,1.17,1.45,1.14,0
36992.0,1.18,1.45,1.18,0
36994.0,1.17,1.45,1.21,0
36995.0,1.15,1.45,1.24,0
36997.0,1.18,1.45,1.26,0
36999.0,1.21,1.45,1.23,0
37001.0,1.24,1.45,1.15,0
37003.0,1.23,1.46,1.14,0
37005.0,1.25,1.45,1.13,0
37007.0,1.23,1.45,1.11,0
37009.0,1.2,1.45,1.19,0
37011.0,1.3,1.45,1.25,0
37013.0,1.3,1.45,1.2,0
37015.0,1.25,1.45,1.15,0
37017.0,1.27,1.45,1.15,0
37019.0,1.3,1.46,1.14,0
37021.0,1.32,1.46,1.12,0
37023.0,1.34,1.46,1.12,0
37025.0,1.37,1.46,1.18,0
37027.0,1.56,1.45,1.2,0
37029.0,1.59,1.45,1.31,0
37031.0,1.53,1.45,1.31,0
37033.0,1.48,1.45,1.26,0
37036.0,1.44,1.45,1.29,0
37038.0,1.46,1.45,1.35,0
37039.0,1.49,1.45,1.34,0
37041.0,1.51,1.46,1.3,0
37043.0,1.49,1.46,1.28,0
37045.0,1.46,1.46,1.33,0
37047.0,1.42,1.45,1.3,0
37049.0,1.41,1.45,1.25,0
37051.0,1.4,1.45,1.26,0
37053.0,1.41,1.45,1.25,0
37055.0,1.44,1.45,1.19,0
37057.0,1.48,1.45,1.2,0
37059.0,1.54,1.45,1.17,0
37061.0,1.58,1.46,1.13,0
37063.0,1.62,1.46,1.09,0
37065.0,1.66,1.46,1.12,0
37067.0,1.64,1.45,1.15,0
37069.0,1.58,1.45,1.2,0
37071.0,1.48,1.45,1.35,0
37073.0,1.37,1.45,1.35,0
37075.0,1.39,1.45,1.31,0
37078.0,1.37,1.45,1.33,0
37080.0,1.37,1.45,1.34,0
37082.0,1.36,1.46,1.36,0
37083.0,1.32,1.46,1.37,0
37085.0,1.32,1.46,1.45,0
37087.0,1.31,1.45,1.42,0
37089.0,1.31,1.45,1.36,0
37091.0,1.27,1.45,1.38,0
37093.0,1.27,1.45,1.39,0
37095.0,1.28,1.45,1.41,0
37097.0,1.28,1.45,1.35,0
37099.0,1.32,1.45,1.34,0
37101.0,1.4,1.46,1.26,0
37103.0,1.38,1.46,1.28,0
37105.0,1.35,1.45,1.32,0
37107.0,1.37,1.45,1.36,0
37109.0,1.39,1.45,1.35,0
37111.0,1.38,1.45,1.34,0
37113.0,1.39,1.45,1.35,0
37115.0,1.45,1.45,1.32,0
37117.0,1.44,1.45,1.29,0
37120.0,1.45,1.45,1.27,0
37122.0,1.51,1.46,1.24,0
37124.0,1.55,1.46,1.24,0
37125.0,1.53,1.46,1.1,0
37127.0,1.5,1.45,0.89,0
37129.0,1.42,1.45,0.98,0
37131.0,1.42,1.45,1.03,0
37133.0,1.45,1.45,1.04,0
37135.0,1.44,1.45,1.0,0
37137.0,1.46,1.45,1.02,0
37139.0,1.48,1.45,1.04,0
37141.0,1.51,1.46,1.09,0
37143.0,1.51,1.46,1.19,0
37145.0,1.48,1.46,1.22,0
37147.0,1.46,1.45,1.28,0
37149.0,1.44,1.45,1.21,0
37151.0,1.41,1.45,1.25,0
37153.0,1.37,1.45,1.34,0
37155.0,1.39,1.45,1.43,0
37157.0,1.39,1.45,1.46,0
37159.0,1.42,1.45,1.37,0
37161.0,1.39,1.46,1.35,0
37164.0,1.32,1.46,1.33,0
37166.0,1.3,1.46,1.36,0
37168.0,1.29,1.45,1.35,0
37169.0,1.26,1.45,1.34,0
37171.0,1.25,1.45,1.39,0
37173.0,1.28,1.45,1.37,0
37175.0,1.32,1.45,1.33,0
37177.0,1.34,1.45,1.32,0
37179.0,1.4,1.45,1.23,0
37181.0,1.42,1.46,1.31,0
37183.0,1.36,1.46,1.32,0
37185.0,1.33,1.46,1.33,0
37187.0,1.34,1.45,1.26,0
37189.0,1.33,1.45,1.23,0
37191.0,1.32,1.45,1.21,0
37193.0,1.3,1.45,1.2,0
37195.0,1.32,1.45,1.19,0
37197.0,1.36,1.45,1.18,0
37199.0,1.41,1.45,1.08,0
37201.0,1.43,1.46,1.07,0
37203.0,1.45,1.46,1.08,0
37206.0,1.44,1.46,1.04,0
37208.0,1.45,1.45,1.07,0
37210.0,1.43,1.45,1.11,0
37211.0,1.43,1.45,1.16,0
37213.0,1.45,1.45,1.27,0
37215.0,1.43,1.45,1.23,0
37217.0,1.47,1.45,1.27,0
37219.0,1.51,1.46,1.19,0
37221.0,1.5,1.46,1.14,0
37223.0,1.5,1.46,1.13,0
37225.0,1.46,1.46,1.21,0
37227.0,1.45,1.45,1.26,0
37229.0,1.47,1.45,1.31,0
37231.0,1.47,1.45,1.29,0
37233.0,1.48,1.45,1.33,0
37235.0,1.46,1.45,1.35,0
37237.0,1.44,1.45,1.33,0
37239.0,1.44,1.45,1.35,0
37241.0,1.44,1.46,1.33,0
37243.0,1.44,1.46,1.34,0
37245.0,1.39,1.46,1.36,0
37248.0,1.35,1.45,1.44,0
37250.0,1.31,1.45,1.49,0
37252.0,1.31,1.45,1.61,0
37254.0,1.26,1.45,1.51,0
37255.0,1.22,1.45,1.55,0
37257.0,1.23,1.45,1.53,0
37259.0,1.27,1.45,1.42,0
37261.0,1.29,1.46,1.36,0
37263.0,1.3,1.46,1.4,0
37265.0,1.32,1.46,1.42,0
37267.0,1.33,1.45,1.46,0
37269.0,1.33,1.45,1.49,0
37271.0,1.31,1.45,1.46,0
37273.0,1.31,1.45,1.44,0
37275.0,1.35,1.45,1.42,0
37277.0,1.37,1.45,1.45,0
37279.0,1.41,1.45,1.41,0
37281.0,1.44,1.46,1.39,0
37283.0,1.45,1.46,1.35,0
37285.0,1.45,1.46,1.4,0
37287.0,1.45,1.45,1.54,0
37289.0,1.42,1.45,1.62,0
37292.0,1.43,1.45,1.63,0
37294.0,1.46,1.45,1.65,0
37296.0,1.49,1.45,1.69,0
37298.0,1.47,1.45,1.74,0
37299.0,1.51,1.45,1.68,0
37301.0,1.51,1.45,1.69,0
37303.0,1.5,1.46,1.74,0
37305.0,1.46,1.46,1.69,0
37307.0,1.44,1.45,1.78,0
37309.0,1.43,1.45,1.86,0
37311.0,1.45,1.45,1.89,0
37313.0,1.45,1.45,1.96,0
37315.0,1.46,1.45,2.06,0
37317.0,1.52,1.45,2.05,0
37319.0,1.53,1.45,2.0,0
37321.0,1.54,1.46,2.06,0
37323.0,1.53,1.46,2.07,0
37325.0,1.54,1.46,2.1,0
37327.0,1.52,1.45,2.13,0
37329.0,1.52,1.45,2.07,0
37331.0,1.54,1.45,2.0,0
37334.0,1.55,1.45,2.02,0
37336.0,1.58,1.45,2.04,0
37338.0,1.61,1.45,1.94,0
37340.0,1.66,1.45,1.88,0
37342.0,1.65,1.46,1.97,0
37343.0,1.61,1.46,1.87,0
37345.0,1.59,1.46,1.78,0
37347.0,1.58,1.45,1.78,0
37349.0,1.56,1.45,1.83,0
37351.0,1.54,1.45,1.95,0
37353.0,1.45,1.45,1.92,0
37355.0,1.4,1.45,1.88,0
37357.0,1.43,1.45,1.85,0
37359.0,1.49,1.45,1.81,0
37361.0,1.51,1.46,1.81,0
37363.0,1.51,1.46,1.81,0
37365.0,1.49,1.45,1.68,0
37367.0,1.47,1.45,1.62,0
37369.0,1.44,1.45,1.59,0
37371.0,1.4,1.45,1.61,0
37373.0,1.44,1.45,1.59,0
37376.0,1.49,1.45,1.53,0
37378.0,1.5,1.45,1.51,0
37380.0,1.5,1.45,1.44,0
37382.0,1.49,1.46,1.29,0
37384.0,1.51,1.46,1.27,0
37385.0,1.5,1.46,1.32,0
37387.0,1.49,1.45,1.38,0
37389.0,1.49,1.45,1.46,0
37391.0,1.51,1.45,1.5,0
37393.0,1.55,1.45,1.55,0
37395.0,1.55,1.45,1.59,0
37397.0,1.56,1.45,1.61,0
37399.0,1.6,1.45,1.62,0
37401.0,1.6,1.46,1.59,0
37403.0,1.58,1.46,1.6,0
37405.0,1.55,1.45,1.67,0
37407.0,1.53,1.45,1.7,0
37409.0,1.54,1.45,1.74,0
37411.0,1.53,1.45,1.81,0
37413.0,1.48,1.45,1.9,0
37415.0,1.43,1.45,1.91,0
37417.0,1.43,1.45,1.81,0
37420.0,1.45,1.45,1.69,0
37422.0,1.45,1.46,1.68,0
37424.0,1.46,1.46,1.68,0
37426.0,1.45,1.46,1.7,0
37428.0,1.43,1.46,1.71,0
37429.0,1.39,1.45,1.7,0
37431.0,1.26,1.45,1.73,0
37433.0,1.26,1.45,1.68,0
37435.0,1.36,1.45,1.65,0
37437.0,1.44,1.45,1.65,0
37439.0,1.47,1.45,1.74,0
37441.0,1.49,1.46,1.77,0
37443.0,1.51,1.46,1.76,0
37445.0,1.51,1.46,1.81,0
37447.0,1.57,1.46,1.81,0
37449.0,1.72,1.45,1.86,0
37451.0,1.87,1.45,1.75,0
37453.0,1.94,1.45,1.59,0
37455.0,1.92,1.45,1.51,0
37457.0,1.88,1.45,1.44,0
37459.0,1.82,1.45,1.41,0
37462.0,1.81,1.46,1.44,0
37464.0,1.75,1.46,1.42,0
37466.0,1.68,1.45,1.4,0
37468.0,1.63,1.45,1.4,0
37470.0,1.54,1.45,1.44,0
37472.0,1.46,1.45,1.43,0
37473.0,1.46,1.45,1.48,0
37475.0,1.51,1.45,1.64,0
37477.0,1.53,1.45,1.65,0
37479.0,1.53,1.45,1.56,0
37481.0,1.52,1.46,1.61,0
37483.0,1.5,1.46,1.69,0
37485.0,1.44,1.45,1.75,0
37487.0,1.46,1.45,1.76,0
37489.0,1.45,1.45,1.79,0
37491.0,1.41,1.45,1.86,0
37493.0,1.4,1.45,1.8,0
37495.0,1.42,1.45,1.79,0
37497.0,1.43,1.45,1.76,0
37499.0,1.42,1.45,1.67,0
37501.0,1.43,1.46,1.65,0
37504.0,1.38,1.46,1.68,0
37506.0,1.37,1.46,1.67,0
37508.0,1.36,1.45,1.7,0
37510.0,1.35,1.45,1.73,0
37512.0,1.34,1.45,1.68,0
37514.0,1.35,1.45,1.66,0
37516.0,1.37,1.45,1.67,0
37517.0,1.41,1.45,1.61,0
37519.0,1.39,1.45,1.52,0
37521.0,1.42,1.46,1.44,0
37523.0,1.4,1.46,1.43,0
37525.0,1.37,1.46,1.5,0
37527.0,1.35,1.45,1.46,0
37529.0,1.31,1.45,1.51,0
37531.0,1.3,1.45,1.53,0
37533.0,1.29,1.45,1.49,0
37535.0,1.3,1.45,1.45,0
37537.0,1.35,1.45,1.41,0
37539.0,1.39,1.46,1.37,0
37541.0,1.43,1.46,1.43,0
37543.0,1.45,1.46,1.44,0
37545.0,1.41,1.45,1.4,0
37548.0,1.32,1.45,1.46,0
37550.0,1.28,1.45,1.48,0
37552.0,1.2,1.45,1.42,0
37554.0,1.18,1.45,1.41,0
37556.0,1.21,1.45,1.45,0
37558.0,1.22,1.45,1.45,0
37560.0,1.26,1.45,1.53,0
37561.0,1.27,1.46,1.34,0
37563.0,1.25,1.46,1.35,0
37565.0,1.25,1.45,1.44,0
37567.0,1.27,1.45,1.48,0
37569.0,1.21,1.45,1.46,0
37571.0,1.18,1.45,1.39,0
37573.0,1.17,1.45,1.36,0
37575.0,1.21,1.45,1.31,0
37577.0,1.25,1.45,1.25,0
37579.0,1.29,1.45,1.19,0
37581.0,1.28,1.46,1.16,0
37583.0,1.23,1.46,1.18,0
37585.0,1.19,1.46,1.21,0
37587.0,1.24,1.45,1.25,0
37590.0,1.25,1.45,1.25,0
37592.0,1.2,1.45,1.34,0
37594.0,1.21,1.45,1.4,0
37596.0,1.27,1.45,1.38,0
37598.0,1.33,1.45,1.27,0
37600.0,1.34,1.45,1.23,0
37602.0,1.33,1.46,1.27,0
37604.0,1.32,1.46,1.25,0
37605.0,1.34,1.46,1.21,0
37607.0,1.37,1.45,1.32,0
37609.0,1.4,1.45,1.33,0
37611.0,1.39,1.45,1.39,0
37613.0,1.4,1.45,1.43,0
37615.0,1.44,1.45,1.32,0
37617.0,1.46,1.45,1.29,0
37619.0,1.49,1.45,1.23,0
37621.0,1.5,1.46,1.19,0
37623.0,1.5,1.46,1.11,0
37625.0,1.49,1.46,1.09,0
37627.0,1.47,1.45,1.01,0
37629.0,1.43,1.45,1.1,0
37632.0,1.42,1.45,1.1,0
37634.0,1.45,1.45,1.04,0
37636.0,1.47,1.45,1.14,0
37638.0,1.45,1.45,1.15,0
37640.0,1.48,1.45,0.97,0
37642.0,1.54,1.46,0.87,0
37644.0,1.54,1.46,0.74,0
37646.0,1.51,1.46,0.75,0
37647.0,1.5,1.45,0.87,0
37649.0,1.46,1.45,0.93,0
37651.0,1.45,1.45,0.93,0
37653.0,1.46,1.45,0.97,0
37655.0,1.47,1.45,0.99,0
37657.0,1.48,1.45,0.93,0
37659.0,1.46,1.45,0.89,0
37661.0,1.45,1.46,0.93,0
37663.0,1.46,1.46,0.91,0
37665.0,1.48,1.46,0.93,0
37667.0,1.46,1.45,0.96,0
37669.0,1.45,1.45,1.03,0
37671.0,1.43,1.45,1.15,0
37673.0,1.42,1.45,1.25,0
37676.0,1.43,1.45,1.24,0
37678.0,1.46,1.45,1.19,0
37680.0,1.52,1.45,1.12,0
37682.0,1.52,1.46,1.0,0
37684.0,1.52,1.46,1.02,0
37686.0,1.47,1.45,1.17,0
37688.0,1.48,1.45,1.28,0
37690.0,1.47,1.45,1.33,0
37691.0,1.45,1.45,1.31,0
37693.0,1.45,1.45,1.31,0
37695.0,1.46,1.45,1.31,0
37697.0,1.49,1.45,1.29,0
37699.0,1.51,1.45,1.28,0
37701.0,1.52,1.46,1.33,0
37703.0,1.54,1.46,1.49,0
37705.0,1.49,1.45,1.57,0
37707.0,1.46,1.45,1.55,0
37709.0,1.42,1.45,1.5,0
37711.0,1.38,1.45,1.45,0
37713.0,1.37,1.45,1.44,0
37715.0,1.41,1.45,1.47,0
37718.0,1.45,1.45,1.49,0
37720.0,1.49,1.45,1.42,0
37722.0,1.49,1.46,1.32,0
37724.0,1.49,1.46,1.5,0
37726.0,1.5,1.46,1.61,0
37728.0,1.48,1.45,1.58,0
37730.0,1.45,1.45,1.55,0
37732.0,1.42,1.45,1.59,0
37733.0,1.46,1.45,1.58,0
37735.0,1.49,1.45,1.52,0
37737.0,1.51,1.45,1.55,0
37739.0,1.55,1.45,1.53,0
37741.0,1.53,1.46,1.39,0
37743.0,1.63,1.46,1.4,0
37745.0,1.76,1.46,1.35,0
37747.0,1.85,1.45,1.37,0
37749.0,1.85,1.45,1.4,0
37751.0,1.84,1.45,1.45,0
37753.0,1.82,1.45,1.45,0
37755.0,1.82,1.45,1.45,0
37757.0,1.82,1.45,1.45,0
37760.0,1.87,1.45,1.41,0
37762.0,1.88,1.46,1.35,0
37764.0,1.84,1.46,1.29,0
37766.0,1.82,1.46,1.29,0
37768.0,1.74,1.45,1.27,0
37770.0,1.68,1.45,1.27,0
37772.0,1.75,1.45,1.32,0
37774.0,1.77,1.45,1.33,0
37776.0,1.83,1.45,1.46,0
37777.0,1.98,1.45,1.53,0
37779.0,2.04,1.45,1.46,0
37781.0,2.08,1.46,1.45,0
37783.0,2.05,1.46,1.33,0
37785.0,1.97,1.45,1.24,0
37787.0,1.95,1.45,0.98,0
37789.0,1.88,1.45,0.93,0
37791.0,1.83,1.45,1.03,0
37793.0,1.81,1.45,0.96,0
37795.0,1.8,1.45,0.98,0
37797.0,1.8,1.45,1.04,0
37799.0,1.75,1.45,1.08,0
37801.0,1.68,1.46,1.01,0
37804.0,1.61,1.46,0.98,0
37806.0,1.54,1.45,0.97,0
37808.0,1.5,1.45,0.71,0
37810.0,1.48,1.45,0.55,0
37812.0,1.45,1.45,0.25,0
37814.0,1.45,1.45,0.31,0
37816.0,1.46,1.45,0.56,0
37818.0,1.44,1.45,0.79,0
37820.0,1.44,1.45,0.83,0
37821.0,1.47,1.46,0.87,0
37823.0,1.47,1.46,0.87,0
37825.0,1.44,1.45,0.89,0
37827.0,1.54,1.45,0.82,0
37829.0,1.61,1.45,0.9,0
37831.0,1.57,1.45,1.0,0
37833.0,1.54,1.45,1.01,0
37835.0,1.54,1.45,0.93,0
37837.0,1.53,1.45,1.06,0
37839.0,1.54,1.45,1.12,0
37841.0,1.47,1.46,1.16,0
37843.0,1.37,1.46,1.15,0
37846.0,1.3,1.46,1.18,0
37848.0,1.29,1.45,1.26,0
37850.0,1.24,1.45,1.36,0
37852.0,1.22,1.45,1.42,0
37854.0,1.17,1.45,1.47,0
37856.0,1.16,1.45,1.43,0
37858.0,1.15,1.45,1.46,0
37860.0,1.15,1.45,1.39,0
37862.0,1.19,1.46,1.44,0
37864.0,1.18,1.46,1.58,0
37865.0,1.19,1.46,1.66,0
37867.0,1.19,1.45,1.68,0
37869.0,1.19,1.45,1.74,0
37871.0,1.16,1.45,1.76,0
37873.0,1.17,1.45,1.7,0
37875.0,1.2,1.45,1.72,0
37877.0,1.22,1.45,1.64,0
37879.0,1.22,1.45,1.7,0
37881.0,1.24,1.46,1.64,0
37883.0,1.25,1.46,1.59,0
37885.0,1.26,1.46,1.6,0
37888.0,1.24,1.45,1.67,0
37890.0,1.21,1.45,1.63,0
37892.0,1.2,1.45,1.57,0
37894.0,1.23,1.45,1.6,0
37896.0,1.28,1.45,1.65,0
37898.0,1.29,1.45,1.74,0
37900.0,1.31,1.45,1.84,0
37902.0,1.3,1.46,1.83,0
37904.0,1.28,1.46,1.75,0
37906.0,1.21,1.46,1.72,0
37908.0,1.18,1.45,1.72,0
37909.0,1.16,1.45,1.73,0
37911.0,1.17,1.45,1.72,0
37913.0,1.2,1.45,1.67,0
37915.0,1.24,1.45,1.57,0
37917.0,1.26,1.45,1.54,0
37919.0,1.31,1.45,1.52,0
37921.0,1.27,1.46,1.52,0
37923.0,1.25,1.46,1.54,0
37925.0,1.31,1.45,1.55,0
37927.0,1.26,1.45,1.6,0
37929.0,1.24,1.45,1.63,0
37932.0,1.24,1.45,1.66,0
37934.0,1.22,1.45,1.71,0
37936.0,1.26,1.45,1.61,0
37938.0,1.3,1.45,1.66,0
37940.0,1.32,1.45,1.55,0
37942.0,1.34,1.46,1.45,0
37944.0,1.34,1.46,1.47,0
37946.0,1.31,1.45,1.55,0
37948.0,1.29,1.45,1.6,0
37950.0,1.29,1.45,1.57,0
37951.0,1.25,1.45,1.61,0
37953.0,1.24,1.45,1.7,0
37955.0,1.24,1.45,1.68,0
37957.0,1.23,1.45,1.63,0
37959.0,1.24,1.45,1.57,0
37961.0,1.26,1.46,1.68,0
37963.0,1.28,1.46,1.68,0
37965.0,1.33,1.46,1.67,0
37967.0,1.34,1.45,1.74,0
37969.0,1.32,1.45,1.77,0
37971.0,1.27,1.45,1.75,0
37974.0,1.26,1.45,1.74,0
37976.0,1.25,1.45,1.65,0
37978.0,1.27,1.45,1.48,0
37980.0,1.3,1.45,1.44,0
37982.0,1.32,1.46,1.43,0
37984.0,1.32,1.46,1.43,0
37986.0,1.33,1.46,1.48,0
37988.0,1.3,1.45,1.49,0
37990.0,1.29,1.45,1.49,0
37992.0,1.3,1.45,1.45,0
37994.0,1.32,1.45,1.55,0
37995.0,1.34,1.45,1.58,0
37997.0,1.36,1.45,1.56,0
37999.0,1.42,1.45,1.56,0
38001.0,1.45,1.46,1.48,0
38003.0,1.39,1.46,1.5,0
38005.0,1.39,1.46,1.61,0
38007.0,1.42,1.45,1.58,0
38009.0,1.4,1.45,1.55,0
38011.0,1.39,1.45,1.64,0
38013.0,1.42,1.45,1.57,0
38016.0,1.46,1.45,1.56,0
38018.0,1.51,1.45,1.47,0
38020.0,1.57,1.45,1.36,0
38022.0,1.62,1.46,1.31,0
38024.0,1.64,1.46,1.3,0
38026.0,1.58,1.45,1.3,0
38028.0,1.62,1.45,1.35,0
38030.0,1.66,1.45,1.42,0
38032.0,1.66,1.45,1.46,0
38034.0,1.63,1.45,1.5,0
38036.0,1.58,1.45,1.61,0
38038.0,1.64,1.45,1.64,0
38039.0,1.67,1.45,1.6,0
38041.0,1.63,1.46,1.58,0
38043.0,1.61,1.46,1.55,0
38045.0,1.56,1.45,1.53,0
38047.0,1.52,1.45,1.53,0
38049.0,1.52,1.45,1.57,0
38051.0,1.57,1.45,1.68,0
38053.0,1.63,1.45,1.72,0
38055.0,1.65,1.45,1.81,0
38057.0,1.69,1.45,1.86,0
38060.0,1.73,1.46,1.87,0
38062.0,1.72,1.46,1.75,0
38064.0,1.7,1.46,1.66,0
38066.0,1.64,1.45,1.78,0
38068.0,1.59,1.45,1.87,0
38070.0,1.56,1.45,1.98,0
38072.0,1.55,1.45,1.94,0
38074.0,1.53,1.45,1.88,0
38076.0,1.52,1.45,1.84,0
38078.0,1.54,1.45,1.78,0
38080.0,1.6,1.46,1.77,0
38082.0,1.69,1.46,1.76,0
38083.0,1.79,1.46,1.74,0
38085.0,1.79,1.46,1.77,0
38087.0,1.75,1.45,1.93,0
38089.0,1.7,1.45,1.89,0
38091.0,1.7,1.45,1.78,0
38093.0,1.74,1.45,1.73,0
38095.0,1.74,1.45,1.65,0
38097.0,1.76,1.45,1.61,0
38099.0,1.78,1.45,1.58,0
38102.0,1.76,1.46,1.52,0
38104.0,1.75,1.46,1.49,0
38106.0,1.72,1.46,1.51,0
38108.0,1.67,1.45,1.49,0
38110.0,1.65,1.45,1.38,0
38112.0,1.64,1.45,1.35,0
38114.0,1.58,1.45,1.38,0
38116.0,1.55,1.45,1.39,0
38118.0,1.58,1.45,1.44,0
38120.0,1.63,1.45,1.41,0
38122.0,1.69,1.46,1.43,0
38124.0,1.75,1.46,1.43,0
38125.0,1.66,1.45,1.48,0
38127.0,1.6,1.45,1.45,0
38129.0,1.57,1.45,1.35,0
38131.0,1.57,1.45,1.36,0
38133.0,1.56,1.45,1.44,0
38135.0,1.53,1.45,1.38,0
38137.0,1.52,1.45,1.32,0
38139.0,1.55,1.46,1.3,0
38141.0,1.54,1.46,1.36,0
38144.0,1.48,1.46,1.35,0
38146.0,1.46,1.45,1.44,0
38148.0,1.43,1.45,1.52,0
38150.0,1.38,1.45,1.61,0
38152.0,1.32,1.45,1.67,0
38154.0,1.34,1.45,1.67,0
38156.0,1.39,1.45,1.56,0
38158.0,1.48,1.45,1.46,0
38160.0,1.51,1.45,1.37,0
38162.0,1.51,1.46,1.34,0
38164.0,1.52,1.46,1.34,0
38166.0,1.49,1.45,1.24,0
38168.0,1.42,1.45,1.28,0
38169.0,1.41,1.45,1.32,0
38171.0,1.44,1.45,1.32,0
38173.0,1.46,1.45,1.32,0
38175.0,1.51,1.45,1.27,0
38177.0,1.61,1.45,1.23,0
38179.0,1.63,1.45,1.19,0
38181.0,1.62,1.46,1.17,0
38183.0,1.59,1.46,1.29,0
38185.0,1.51,1.46,1.4,0
38188.0,1.47,1.45,1.4,0
38190.0,1.4,1.45,1.39,0
38192.0,1.3,1.45,1.4,0
38194.0,1.31,1.45,1.43,0
38196.0,1.35,1.45,1.39,0
38198.0,1.35,1.45,1.4,0
38200.0,1.37,1.46,1.42,0
38202.0,1.42,1.46,1.36,0
38204.0,1.42,1.46,1.3,0
38206.0,1.38,1.46,1.3,0
38208.0,1.37,1.45,1.32,0
38210.0,1.41,1.45,1.39,0
38212.0,1.45,1.45,1.38,0
38213.0,1.49,1.45,1.37,0
38215.0,1.45,1.45,1.35,0
38217.0,1.49,1.45,1.42,0
38219.0,1.53,1.46,1.33,0
38221.0,1.56,1.46,1.35,0
38223.0,1.56,1.46,1.37,0
38225.0,1.44,1.46,1.38,0
38227.0,1.34,1.46,1.38,0
38230.0,1.31,1.45,1.42,0
38232.0,1.28,1.45,1.44,0
38234.0,1.21,1.45,1.43,0
38236.0,1.21,1.45,1.52,0
38238.0,1.39,1.45,1.55,0
38240.0,1.59,1.45,1.5,0
38242.0,1.59,1.46,1.55,0
38244.0,1.57,1.46,1.55,0
38246.0,1.54,1.46,1.59,0
38248.0,1.53,1.45,1.67,0
38250.0,1.53,1.45,1.69,0
38252.0,1.51,1.45,1.69,0
38254.0,1.43,1.45,1.64,0
38255.0,1.37,1.45,1.59,0
38257.0,1.35,1.45,1.54,0
38259.0,1.36,1.46,1.52,0
38261.0,1.37,1.46,1.48,0
38263.0,1.32,1.46,1.48,0
38265.0,1.27,1.46,1.48,0
38267.0,1.18,1.45,1.57,0
38269.0,1.11,1.45,1.63,0
38272.0,1.08,1.45,1.64,0
38274.0,1.09,1.45,1.59,0
38276.0,1.14,1.45,1.55,0
38278.0,1.16,1.45,1.53,0
38280.0,1.12,1.45,1.49,0
38282.0,1.23,1.46,1.48,0
38284.0,1.27,1.46,1.44,0
38286.0,1.29,1.46,1.5,0
38288.0,1.34,1.45,1.52,0
38290.0,1.3,1.45,1.49,0
38292.0,1.31,1.45,1.47,0
38294.0,1.34,1.45,1.51,0
38296.0,1.41,1.45,1.52,0
38298.0,1.41,1.45,1.53,0
38299.0,1.37,1.45,1.41,0
38301.0,1.44,1.46,1.36,0
38303.0,1.46,1.46,1.36,0
38305.0,1.46,1.46,1.45,0
38307.0,1.51,1.45,1.48,0
38309.0,1.66,1.45,1.53,0
38311.0,1.67,1.45,1.56,0
38313.0,1.65,1.45,1.49,0
38316.0,1.6,1.45,1.44,0
38318.0,1.67,1.45,1.47,0
38320.0,1.75,1.45,1.44,0
38322.0,1.72,1.46,1.45,0
38324.0,1.68,1.46,1.44,0
38326.0,1.64,1.45,1.46,0
38328.0,1.54,1.45,1.54,0
38330.0,1.48,1.45,1.57,0
38332.0,1.46,1.45,1.62,0
38334.0,1.43,1.45,1.69,0
38336.0,1.46,1.45,1.76,0
