time,ch1,ch2
25891.15,1.57,1.54
25893.15,1.58,1.54
25895.15,1.55,1.55
25898.15,1.48,1.55
25900.15,1.48,1.6
25902.15,1.42,1.64
25904.15,1.41,1.68
25906.15,1.42,1.67
25908.15,1.45,1.67
25910.15,1.47,1.73
25912.15,1.48,1.74
25914.15,1.52,1.77
25916.15,1.46,1.7
25918.15,1.39,1.62
25920.15,1.44,1.6
25922.15,1.38,1.55
25924.15,1.34,1.45
25926.15,1.35,1.46
25928.15,1.45,1.55
25930.15,1.53,1.6
25931.15,1.53,1.57
25933.15,1.53,1.57
25935.15,1.41,1.53
25937.15,1.37,1.62
25939.15,1.38,1.58
25942.15,1.28,1.51
25944.15,1.26,1.55
25946.15,1.29,1.62
25948.15,1.35,1.65
25950.15,1.44,1.63
25952.15,1.5,1.56
25954.15,1.53,1.47
25956.15,1.49,1.44
25958.15,1.45,1.41
25960.15,1.42,1.27
25962.15,1.34,1.19
25964.15,1.31,1.19
25966.15,1.34,1.19
25968.15,1.42,1.31
25970.15,1.49,1.42
25972.15,1.47,1.42
25973.15,1.52,1.35
25975.15,1.47,1.4
25977.15,1.42,1.47
25979.15,1.41,1.52
25981.15,1.35,1.48
25984.15,1.35,1.39
25986.15,1.36,1.26
25988.15,1.45,1.32
25990.15,1.52,1.38
25992.15,1.49,1.41
25994.15,1.5,1.53
25996.15,1.42,1.57
25998.15,1.36,1.5
26000.15,1.38,1.48
26002.15,1.34,1.45
26004.15,1.28,1.43
26006.15,1.29,1.39
26008.15,1.36,1.47
26010.15,1.41,1.54
26012.15,1.44,1.55
26014.15,1.53,1.48
26016.15,1.48,1.49
26017.15,1.4,1.65
26019.15,1.44,1.64
26021.15,1.33,1.55
26023.15,1.3,1.58
26026.15,1.35,1.75
26028.15,1.43,1.81
26030.15,1.47,1.78
26032.15,1.46,1.7
26034.15,1.49,1.71
26036.15,1.46,1.78
26038.15,1.39,1.62
26040.15,1.48,1.32
26042.15,1.41,1.06
26044.15,1.37,0.99
26046.15,1.41,1.26
26048.15,1.45,1.4
26050.15,1.51,1.44
26052.15,1.54,1.27
26054.15,1.59,1.2
26056.15,1.55,1.15
26058.15,1.45,1.14
26059.15,1.48,1.12
26061.15,1.44,1.08
26063.15,1.41,1.15
26065.15,1.43,1.27
26067.15,1.5,1.28
26070.15,1.57,1.15
26072.15,1.59,1.2
26074.15,1.61,1.24
26076.15,1.53,1.22
26078.15,1.48,1.21
26080.15,1.52,1.13
26082.15,1.46,1.03
26084.15,1.46,1.16
26086.15,1.44,1.26
26088.15,1.51,1.38
26090.15,1.54,1.44
26092.15,1.58,1.37
26094.15,1.63,1.36
26096.15,1.57,1.32
26098.15,1.46,1.3
26100.15,1.51,1.34
26101.15,1.42,1.29
26103.15,1.37,1.28
26105.15,1.37,1.25
26107.15,1.42,1.36
26109.15,1.5,1.37
26112.15,1.51,1.43
26114.15,1.55,1.4
26116.15,1.45,1.34
26118.15,1.44,1.36
26120.15,1.45,1.42
26122.15,1.36,1.36
26124.15,1.32,1.42
26126.15,1.32,1.56
26128.15,1.38,1.5
26130.15,1.47,1.4
26132.15,1.48,1.13
26134.15,1.48,0.78
26136.15,1.47,0.86
26138.15,1.45,1.26
26140.15,1.45,1.27
26142.15,1.35,0.92
26144.15,1.31,0.82
26145.15,1.3,1.08
26147.15,1.39,1.08
26149.15,1.48,1.0
26151.15,1.48,0.75
26154.15,1.45,0.65
26156.15,1.41,0.79
26158.15,1.38,0.87
26160.15,1.41,0.88
26162.15,1.36,0.78
26164.15,1.33,0.74
26166.15,1.38,0.68
26168.15,1.46,0.73
26170.15,1.49,0.9
26172.15,1.49,0.75
26174.15,1.5,0.49
26176.15,1.47,0.62
26178.15,1.44,0.9
26180.15,1.4,0.95
26182.15,1.32,1.11
26184.15,1.28,1.16
26186.15,1.31,1.08
26187.15,1.4,1.35
26189.15,1.48,1.71
26191.15,1.49,1.66
26193.15,1.52,1.27
26195.15,1.47,1.33
26198.15,1.37,1.27
26200.15,1.4,1.32
26202.15,1.36,1.33
26204.15,1.35,1.54
26206.15,1.35,1.51
26208.15,1.44,1.25
26210.15,1.5,1.03
26212.15,1.52,0.92
26214.15,1.52,0.93
26216.15,1.47,0.99
26218.15,1.44,1.0
26220.15,1.43,1.1
26222.15,1.37,1.0
26224.15,1.3,0.98
26226.15,1.3,1.12
26228.15,1.41,1.32
26229.15,1.49,1.34
26231.15,1.49,1.32
26233.15,1.52,1.68
26235.15,1.52,2.01
26237.15,1.48,1.79
26240.15,1.51,1.58
26242.15,1.44,1.64
26244.15,1.39,1.65
26246.15,1.35,1.65
26248.15,1.41,1.57
26250.15,1.49,1.95
26252.15,1.53,2.14
26254.15,1.55,1.97
26256.15,1.45,1.72
26258.15,1.42,1.63
26260.15,1.44,1.7
26262.15,1.36,1.81
26264.15,1.37,1.74
26266.15,1.41,1.63
26268.15,1.47,1.64
26270.15,1.56,1.8
26272.15,1.59,1.63
26273.15,1.61,1.45
26275.15,1.52,1.37
26277.15,1.48,1.21
26279.15,1.52,1.23
26282.15,1.45,1.2
26284.15,1.43,1.27
26286.15,1.42,1.28
26288.15,1.46,1.22
26290.15,1.53,1.5
26292.15,1.55,1.65
26294.15,1.55,1.64
26296.15,1.51,1.51
26298.15,1.58,1.22
26300.15,1.56,1.2
26302.15,1.41,1.29
26304.15,1.37,1.13
26306.15,1.36,1.12
26308.15,1.44,1.04
26310.15,1.52,1.14
26312.15,1.53,1.06
26314.15,1.55,1.11
26315.15,1.49,0.99
26317.15,1.47,0.85
26319.15,1.46,0.9
26321.15,1.37,0.97
26323.15,1.35,0.92
26326.15,1.4,0.8
26328.15,1.49,0.69
26330.15,1.58,0.98
26332.15,1.54,1.34
26334.15,1.52,1.37
26336.15,1.43,1.37
26338.15,1.42,1.38
26340.15,1.41,1.52
26342.15,1.33,1.58
26344.15,1.37,1.82
26346.15,1.38,1.89
26348.15,1.44,2.01
26350.15,1.5,2.05
26352.15,1.5,1.85
26354.15,1.5,1.69
26356.15,1.48,1.55
26358.15,1.47,1.8
26359.15,1.44,1.81
26361.15,1.4,1.7
26363.15,1.4,1.75
26365.15,1.4,1.77
26368.15,1.5,1.7
26370.15,1.62,1.68
26372.15,1.63,1.68
26374.15,1.64,1.65
26376.15,1.6,1.69
26378.15,1.56,1.73
26380.15,1.51,1.65
26382.15,1.42,1.51
26384.15,1.42,1.51
26386.15,1.42,1.6
26388.15,1.45,1.58
26390.15,1.57,1.77
26392.15,1.61,1.47
26394.15,1.6,1.46
26396.15,1.53,1.62
26398.15,1.49,1.53
26400.15,1.48,1.46
26401.15,1.41,1.47
26403.15,1.41,1.45
26405.15,1.43,1.38
26407.15,1.55,1.34
26410.15,1.58,1.31
26412.15,1.54,1.32
26414.15,1.53,1.32
26416.15,1.44,1.44
26418.15,1.4,1.73
26420.15,1.43,1.53
26422.15,1.33,1.1
26424.15,1.35,0.86
26426.15,1.38,0.82
26428.15,1.48,0.91
26430.15,1.58,0.94
26432.15,1.56,0.85
26434.15,1.55,0.91
26436.15,1.49,0.88
26438.15,1.47,0.83
26440.15,1.43,0.65
26442.15,1.33,0.54
26443.15,1.3,0.58
26445.15,1.32,0.59
26447.15,1.37,0.44
26449.15,1.47,0.41
26451.15,1.47,0.39
26454.15,1.5,0.75
26456.15,1.47,0.72
26458.15,1.47,0.66
26460.15,1.5,0.61
26462.15,1.45,0.77
26464.15,1.47,0.95
26466.15,1.5,1.11
26468.15,1.55,1.09
26470.15,1.63,1.04
26472.15,1.61,1.15
26474.15,1.6,1.22
26476.15,1.49,1.1
26478.15,1.55,0.93
26480.15,1.58,1.05
26482.15,1.49,1.02
26484.15,1.48,1.04
26486.15,1.49,1.09
26487.15,1.57,1.14
26489.15,1.63,1.14
26491.15,1.61,1.31
26493.15,1.6,1.56
26496.15,1.56,1.48
26498.15,1.47,1.43
26500.15,1.49,1.65
26502.15,1.43,1.58
26504.15,1.41,1.69
26506.15,1.42,1.77
26508.15,1.46,1.77
26510.15,1.52,1.9
26512.15,1.5,1.98
26514.15,1.53,2.07
26516.15,1.4,2.05
26518.15,1.44,1.97
26520.15,1.43,1.73
26522.15,1.45,1.59
26524.15,1.45,1.7
26526.15,1.49,1.65
26528.15,1.52,1.51
26529.15,1.6,1.46
26531.15,1.58,1.74
26533.15,1.59,2.02
26535.15,1.53,2.05
26538.15,1.5,2.05
26540.15,1.49,1.75
26542.15,1.38,1.44
26544.15,1.38,1.84
26546.15,1.38,2.01
26548.15,1.41,2.0
26550.15,1.47,1.94
26552.15,1.45,1.92
26554.15,1.43,1.88
26556.15,1.35,1.59
26558.15,1.35,1.6
26560.15,1.33,1.6
26562.15,1.26,1.5
26564.15,1.25,1.51
26566.15,1.31,1.53
26568.15,1.4,1.43
26570.15,1.47,1.36
26571.15,1.45,1.35
26573.15,1.41,1.65
26575.15,1.34,1.6
26577.15,1.31,1.67
26579.15,1.33,1.89
26582.15,1.24,1.73
26584.15,1.22,1.49
26586.15,1.27,1.57
26588.15,1.37,1.63
26590.15,1.48,1.54
26592.15,1.5,1.39
26594.15,1.53,1.58
26596.15,1.46,1.86
26598.15,1.46,1.82
26600.15,1.47,1.47
26602.15,1.36,1.45
26604.15,1.37,1.53
26606.15,1.44,1.64
26608.15,1.51,1.59
26610.15,1.58,1.62
26612.15,1.59,1.56
26614.15,1.57,1.7
26615.15,1.53,1.75
26617.15,1.49,1.79
26619.15,1.45,1.82
26621.15,1.36,1.55
26624.15,1.37,1.38
26626.15,1.4,1.5
26628.15,1.46,1.35
26630.15,1.51,1.3
26632.15,1.5,1.51
26634.15,1.54,1.56
26636.15,1.5,1.31
26638.15,1.44,1.25
26640.15,1.44,1.36
26642.15,1.36,1.2
26644.15,1.36,1.12
26646.15,1.35,1.13
26648.15,1.41,1.26
26650.15,1.54,1.32
26652.15,1.51,0.94
26654.15,1.49,0.76
26656.15,1.42,0.83
26657.15,1.37,1.02
26659.15,1.36,1.2
26661.15,1.3,1.16
26663.15,1.28,1.16
26666.15,1.28,1.21
26668.15,1.33,1.19
26670.15,1.35,1.16
26672.15,1.32,1.06
26674.15,1.3,1.24
26676.15,1.25,1.32
26678.15,1.23,1.31
26680.15,1.23,1.35
26682.15,1.12,1.44
26684.15,1.12,1.54
26686.15,1.1,1.58
26688.15,1.2,1.7
26690.15,1.32,1.84
26692.15,1.33,1.7
26694.15,1.37,1.65
26696.15,1.29,1.67
26698.15,1.28,1.51
26699.15,1.3,1.5
26701.15,1.21,1.45
26703.15,1.24,1.5
26705.15,1.3,1.67
26707.15,1.39,1.61
26710.15,1.48,1.73
26712.15,1.5,1.73
26714.15,1.53,1.83
26716.15,1.38,1.98
26718.15,1.36,1.82
26720.15,1.36,1.76
26722.15,1.28,1.61
26724.15,1.24,1.79
26726.15,1.29,2.08
26728.15,1.37,2.1
26730.15,1.43,2.23
26732.15,1.41,2.34
26734.15,1.44,2.41
26736.15,1.44,2.63
26738.15,1.45,2.64
26740.15,1.45,2.69
26742.15,1.36,2.68
26743.15,1.37,2.6
26745.15,1.43,2.56
26747.15,1.47,2.48
26749.15,1.52,2.45
26752.15,1.54,2.54
26754.15,1.53,2.61
26756.15,1.53,2.35
26758.15,1.48,2.31
26760.15,1.49,2.19
26762.15,1.4,1.98
26764.15,1.4,2.01
26766.15,1.45,2.04
26768.15,1.54,1.95
26770.15,1.61,2.07
26772.15,1.57,1.92
26774.15,1.56,1.84
26776.15,1.48,1.81
26778.15,1.53,1.81
26780.15,1.5,1.69
26782.15,1.39,1.75
26784.15,1.37,1.82
26785.15,1.42,1.85
26787.15,1.52,1.82
26789.15,1.59,1.75
26791.15,1.57,1.71
26794.15,1.59,1.74
26796.15,1.49,1.58
26798.15,1.46,1.47
26800.15,1.47,1.41
26802.15,1.35,1.39
26804.15,1.34,1.56
26806.15,1.35,1.61
26808.15,1.42,1.42
26810.15,1.48,1.48
26812.15,1.51,1.35
26814.15,1.52,1.41
26816.15,1.4,1.26
26818.15,1.43,1.36
26820.15,1.44,1.55
26822.15,1.34,1.35
26824.15,1.36,1.25
26826.15,1.42,1.28
26827.15,1.51,1.3
26829.15,1.58,1.28
26831.15,1.55,1.18
26833.15,1.51,1.26
26835.15,1.48,1.37
26838.15,1.42,1.21
26840.15,1.44,1.27
26842.15,1.37,1.33
26844.15,1.38,1.26
26846.15,1.36,1.25
26848.15,1.42,1.19
26850.15,1.53,1.24
26852.15,1.5,1.04
26854.15,1.5,1.3
26856.15,1.5,1.52
26858.15,1.45,1.6
26860.15,1.45,1.59
26862.15,1.36,1.63
26864.15,1.35,1.61
26866.15,1.38,1.45
26868.15,1.48,1.47
26870.15,1.52,1.5
26871.15,1.49,1.45
26873.15,1.48,1.52
26875.15,1.47,1.56
26877.15,1.45,1.5
26880.15,1.44,1.36
26882.15,1.36,1.58
26884.15,1.37,1.6
26886.15,1.42,1.49
26888.15,1.48,1.41
26890.15,1.53,1.44
26892.15,1.55,1.45
26894.15,1.55,1.54
26896.15,1.46,1.45
26898.15,1.4,1.45
26900.15,1.41,1.61
26902.15,1.29,1.52
26904.15,1.26,1.53
26906.15,1.27,1.65
26908.15,1.35,1.68
26910.15,1.46,1.65
26912.15,1.46,1.46
26913.15,1.48,1.41
26915.15,1.43,1.26
26917.15,1.43,1.3
26919.15,1.4,1.4
26922.15,1.33,1.44
26924.15,1.35,1.35
26926.15,1.42,1.35
26928.15,1.52,1.31
26930.15,1.6,1.35
26932.15,1.56,1.26
26934.15,1.56,1.34
26936.15,1.55,1.61
26938.15,1.52,1.76
26940.15,1.48,1.71
26942.15,1.41,1.44
26944.15,1.45,1.42
26946.15,1.45,1.43
26948.15,1.49,1.42
26950.15,1.53,1.45
26952.15,1.58,1.52
26954.15,1.58,1.63
26955.15,1.53,1.6
26957.15,1.5,1.53
26959.15,1.46,1.42
26961.15,1.35,1.17
26963.15,1.37,1.11
26966.15,1.42,1.14
26968.15,1.48,1.23
26970.15,1.57,1.29
26972.15,1.55,1.3
26974.15,1.53,1.25
26976.15,1.49,1.26
26978.15,1.45,1.29
26980.15,1.44,1.24
26982.15,1.32,1.13
26984.15,1.35,1.25
26986.15,1.34,1.39
26988.15,1.39,1.44
26990.15,1.49,1.54
26992.15,1.5,1.48
26994.15,1.51,1.51
26996.15,1.46,1.38
26998.15,1.43,1.35
26999.15,1.41,1.47
27001.15,1.34,1.44
27003.15,1.38,1.52
27005.15,1.4,1.51
27008.15,1.5,1.57
27010.15,1.55,1.69
27012.15,1.56,1.63
27014.15,1.54,1.7
27016.15,1.47,1.72
27018.15,1.47,1.57
27020.15,1.44,1.46
27022.15,1.36,1.34
27024.15,1.38,1.37
27026.15,1.38,1.37
27028.15,1.45,1.57
27030.15,1.52,1.7
27032.15,1.52,1.68
27034.15,1.55,1.79
27036.15,1.44,1.85
27038.15,1.44,1.9
27040.15,1.41,1.83
27041.15,1.31,1.72
27043.15,1.35,1.76
27045.15,1.41,1.73
27047.15,1.52,1.69
27050.15,1.62,1.77
27052.15,1.59,1.68
27054.15,1.53,1.63
27056.15,1.51,1.55
27058.15,1.53,1.58
27060.15,1.47,1.57
27062.15,1.4,1.6
27064.15,1.45,1.69
27066.15,1.44,1.68
27068.15,1.54,1.78
27070.15,1.59,1.82
27072.15,1.57,1.76
27074.15,1.55,1.86
27076.15,1.5,1.76
27078.15,1.45,1.85
27080.15,1.39,1.82
27082.15,1.33,1.8
27084.15,1.33,1.88
27085.15,1.35,1.83
27087.15,1.43,1.74
27089.15,1.51,1.75
27091.15,1.55,1.74
27094.15,1.62,1.75
27096.15,1.53,1.61
27098.15,1.53,1.63
27100.15,1.5,1.75
27102.15,1.41,1.81
27104.15,1.42,1.7
27106.15,1.47,1.55
27108.15,1.55,1.41
27110.15,1.6,1.46
27112.15,1.6,1.46
27114.15,1.58,1.45
27116.15,1.51,1.31
27118.15,1.48,1.38
27120.15,1.44,1.44
27122.15,1.4,1.49
27124.15,1.42,1.59
27126.15,1.49,1.57
27127.15,1.56,1.56
27129.15,1.61,1.6
27131.15,1.63,1.52
27133.15,1.63,1.55
27136.15,1.54,1.49
27138.15,1.53,1.41
27140.15,1.49,1.27
27142.15,1.4,1.29
27144.15,1.37,1.32
27146.15,1.39,1.19
27148.15,1.47,1.35
27150.15,1.54,1.55
27152.15,1.56,1.61
27154.15,1.58,1.56
27156.15,1.53,1.38
27158.15,1.48,1.24
27160.15,1.5,1.42
27162.15,1.41,1.42
27164.15,1.42,1.35
27166.15,1.4,1.24
27168.15,1.45,1.4
27169.15,1.52,1.57
27171.15,1.52,1.45
27173.15,1.52,1.44
27175.15,1.42,1.37
27178.15,1.42,1.34
27180.15,1.42,1.37
27182.15,1.35,1.29
27184.15,1.35,1.06
27186.15,1.36,1.17
27188.15,1.43,1.39
27190.15,1.49,1.38
27192.15,1.48,1.39
27194.15,1.49,1.35
27196.15,1.42,1.23
27198.15,1.43,1.37
27200.15,1.35,1.3
27202.15,1.22,1.29
27204.15,1.23,1.1
27206.15,1.23,1.03
27208.15,1.32,1.19
27210.15,1.4,1.32
27212.15,1.36,1.21
27213.15,1.34,1.39
27215.15,1.27,1.51
27217.15,1.33,1.53
27219.15,1.27,1.28
27222.15,1.2,0.94
27224.15,1.29,1.41
27226.15,1.28,1.65
27228.15,1.31,1.63
27230.15,1.4,1.58
27232.15,1.36,1.34
27234.15,1.35,1.02
27236.15,1.31,0.78
27238.15,1.31,1.31
27240.15,1.25,1.65
27242.15,1.15,1.67
27244.15,1.15,1.53
27246.15,1.21,1.42
27248.15,1.3,1.5
27250.15,1.39,1.66
27252.15,1.43,1.71
27254.15,1.38,1.89
27255.15,1.35,2.06
27257.15,1.35,2.25
27259.15,1.32,2.1
27261.15,1.29,1.56
27264.15,1.36,2.63
27266.15,1.39,2.66
27268.15,1.44,2.6
27270.15,1.51,2.79
27272.15,1.48,2.86
27274.15,1.44,2.63
27276.15,1.4,2.46
27278.15,1.42,2.15
27280.15,1.41,2.19
27282.15,1.3,2.19
27284.15,1.3,2.65
27286.15,1.31,2.91
27288.15,1.37,2.69
27290.15,1.43,2.54
27292.15,1.44,2.38
27294.15,1.44,2.25
27296.15,1.33,1.73
27297.15,1.32,1.28
27299.15,1.29,1.56
27301.15,1.16,1.52
27303.15,1.22,1.02
27306.15,1.28,0.82
27308.15,1.31,0.21
27310.15,1.4,0.84
27312.15,1.45,1.29
27314.15,1.44,1.07
27316.15,1.35,0.56
27318.15,1.42,1.14
27320.15,1.45,1.84
27322.15,1.39,2.13
27324.15,1.39,1.53
27326.15,1.43,1.49
27328.15,1.57,1.23
27330.15,1.59,0.43
27332.15,1.61,0.0
27334.15,1.63,0.0
27336.15,1.59,0.0
27338.15,1.56,0.0
27340.15,1.5,0.0
27341.15,1.4,0.0
27343.15,1.45,0.84
27345.15,1.46,3.3
27347.15,1.53,3.3
27350.15,1.61,3.3
27352.15,1.64,3.3
27354.15,1.63,3.3
27356.15,1.61,3.3
27358.15,1.54,3.3
27360.15,1.51,3.3
27362.15,1.37,3.3
27364.15,1.36,3.3
27366.15,1.42,3.3
27368.15,1.55,3.3
27370.15,1.62,3.3
27372.15,1.63,3.3
27374.15,1.63,3.3
27376.15,1.6,3.3
27378.15,1.57,3.3
27380.15,1.53,3.3
27382.15,1.42,3.3
27383.15,1.44,3.3
27385.15,1.49,3.3
27387.15,1.55,3.3
27389.15,1.6,3.3
27392.15,1.6,3.3
27394.15,1.55,3.3
27396.15,1.5,3.3
27398.15,1.49,3.3
27400.15,1.45,3.3
27402.15,1.31,3.3
27404.15,1.27,3.3
27406.15,1.36,3.3
27408.15,1.5,3.3
27410.15,1.62,3.3
27412.15,1.58,3.3
27414.15,1.55,3.3
27416.15,1.58,3.3
27418.15,1.57,3.3
27420.15,1.54,0.0
27422.15,1.45,0.0
27424.15,1.42,0.0
27425.15,1.47,0.0
27427.15,1.5,0.0
27429.15,1.57,0.0
27431.15,1.56,0.0
27434.15,1.53,0.0
27436.15,1.48,0.0
27438.15,1.5,0.0
27440.15,1.42,0.0
27442.15,1.3,0.0
27444.15,1.31,0.0
27446.15,1.35,0.0
27448.15,1.41,0.0
27450.15,1.48,0.0
27452.15,1.45,0.0
27454.15,1.42,0.0
27456.15,1.42,0.0
27458.15,1.44,0.0
27460.15,1.38,0.0
27462.15,1.31,0.0
27464.15,1.36,0.0
27466.15,1.38,0.0
27468.15,1.42,0.0
27469.15,1.5,0.0
27471.15,1.46,0.0
27473.15,1.48,0.0
27475.15,1.45,0.0
27478.15,1.49,0.0
27480.15,1.4,0.0
27482.15,1.29,0.0
27484.15,1.3,0.0
27486.15,1.35,0.0
27488.15,1.43,0.0
27490.15,1.53,0.25
27492.15,1.52,1.39
27494.15,1.51,2.4
27496.15,1.52,3.3
27498.15,1.54,3.3
27500.15,1.51,3.3
27502.15,1.4,3.3
27504.15,1.4,3.3
27506.15,1.49,3.3
27508.15,1.55,3.3
27510.15,1.61,3.3
27511.15,1.59,3.3
27513.15,1.58,3.3
27515.15,1.51,3.3
27517.15,1.53,3.3
27520.15,1.48,3.3
27522.15,1.41,3.3
27524.15,1.45,3.3
27526.15,1.52,3.3
27528.15,1.57,3.3
27530.15,1.62,3.3
27532.15,1.6,3.3
27534.15,1.55,3.3
27536.15,1.55,3.3
27538.15,1.58,3.3
27540.15,1.49,3.3
27542.15,1.38,3.3
27544.15,1.44,3.3
27546.15,1.51,3.3
27548.15,1.59,3.3
27550.15,1.63,3.3
27552.15,1.59,3.3
27553.15,1.57,3.3
27555.15,1.55,3.3
27557.15,1.51,3.3
27559.15,1.46,3.3
27562.15,1.4,3.3
27564.15,1.48,3.3
27566.15,1.5,3.3
27568.15,1.58,3.3
27570.15,1.64,3.3
27572.15,1.63,3.3
27574.15,1.59,3.3
27576.15,1.53,3.3
27578.15,1.51,3.3
27580.15,1.45,3.3
27582.15,1.37,3.3
27584.15,1.35,3.3
27586.15,1.39,3.3
27588.15,1.48,3.3
27590.15,1.49,3.3
27592.15,1.45,3.3
27594.15,1.45,3.3
27596.15,1.42,3.25
27597.15,1.4,2.94
27599.15,1.39,2.83
27601.15,1.33,2.62
27603.15,1.34,2.34
27606.15,1.41,2.53
27608.15,1.47,2.45
27610.15,1.53,2.32
27612.15,1.56,2.5
27614.15,1.57,2.7
27616.15,1.47,2.59
27618.15,1.49,2.63
27620.15,1.44,2.44
27622.15,1.39,1.71
27624.15,1.37,1.32
27626.15,1.47,1.31
27628.15,1.51,1.26
27630.15,1.55,1.08
27632.15,1.57,0.85
27634.15,1.55,0.55
27636.15,1.51,0.47
27638.15,1.5,0.45
27639.15,1.44,0.53
27641.15,1.31,0.66
27643.15,1.34,0.74
27645.15,1.45,0.83
27648.15,1.52,0.8
27650.15,1.54,0.59
27652.15,1.55,0.5
27654.15,1.53,0.56
27656.15,1.46,0.52
27658.15,1.45,0.46
27660.15,1.39,0.25
27662.15,1.33,0.09
27664.15,1.34,0.28
27666.15,1.39,0.59
27668.15,1.46,0.66
27670.15,1.51,0.5
27672.15,1.5,0.28
27674.15,1.45,0.12
27676.15,1.37,0.0
27678.15,1.37,0.05
27680.15,1.35,0.62
27681.15,1.29,0.6
27683.15,1.31,0.44
27685.15,1.34,0.39
27687.15,1.41,0.36
27690.15,1.45,0.24
27692.15,1.48,0.04
27694.15,1.47,0.05
27696.15,1.4,0.0
27698.15,1.43,0.0
27700.15,1.42,0.0
27702.15,1.35,0.0
27704.15,1.35,0.0
27706.15,1.4,0.0
27708.15,1.49,0.0
27710.15,1.55,0.0
27712.15,1.58,0.09
27714.15,1.54,0.25
27716.15,1.42,0.35
27718.15,1.41,0.57
27720.15,1.39,0.7
27722.15,1.36,0.72
27724.15,1.37,0.66
27725.15,1.43,0.65
27727.15,1.5,0.58
27729.15,1.51,0.51
27731.15,1.52,0.7
27734.15,1.48,0.7
27736.15,1.44,0.68
27738.15,1.44,0.59
27740.15,1.43,0.7
27742.15,1.36,0.87
27744.15,1.38,1.03
27746.15,1.45,1.06
27748.15,1.49,0.94
27750.15,1.5,0.86
27752.15,1.53,0.98
27754.15,1.52,1.05
27756.15,1.39,1.05
27758.15,1.42,1.2
27760.15,1.43,1.33
27762.15,1.4,1.31
27764.15,1.4,1.45
27766.15,1.45,1.56
27767.15,1.54,1.57
27769.15,1.55,1.4
27771.15,1.61,1.37
27773.15,1.62,1.41
27776.15,1.54,1.57
27778.15,1.52,1.73
27780.15,1.45,1.68
27782.15,1.4,1.54
27784.15,1.39,1.37
27786.15,1.46,1.23
27788.15,1.52,1.15
27790.15,1.52,1.03
27792.15,1.56,1.02
27794.15,1.45,0.83
27796.15,1.4,0.59
27798.15,1.45,0.51
27800.15,1.43,0.69
27802.15,1.37,0.7
27804.15,1.35,0.67
27806.15,1.43,0.55
27808.15,1.48,0.59
27809.15,1.53,1.01
27811.15,1.56,1.32
27813.15,1.53,1.56
27815.15,1.42,1.48
27818.15,1.41,1.45
27820.15,1.36,1.46
27822.15,1.31,1.42
27824.15,1.35,1.4
27826.15,1.46,1.45
27828.15,1.54,1.67
27830.15,1.56,1.62
27832.15,1.57,1.61
27834.15,1.54,1.65
27836.15,1.38,1.68
27838.15,1.47,1.83
27840.15,1.47,1.98
27842.15,1.44,2.05
27844.15,1.45,2.05
27846.15,1.49,2.23
27848.15,1.5,2.24
27850.15,1.56,2.29
27852.15,1.59,2.32
27853.15,1.53,2.09
27855.15,1.47,1.97
27857.15,1.5,1.83
27859.15,1.42,1.85
27862.15,1.34,1.87
27864.15,1.35,1.65
27866.15,1.41,1.49
27868.15,1.5,1.8
27870.15,1.55,1.83
27872.15,1.6,1.83
27874.15,1.56,1.73
27876.15,1.39,1.51
27878.15,1.46,1.49
27880.15,1.45,1.45
27882.15,1.38,1.43
27884.15,1.38,1.63
27886.15,1.43,1.56
27888.15,1.53,1.32
27890.15,1.56,1.31
27892.15,1.57,1.43
27894.15,1.48,1.43
27895.15,1.46,1.56
27897.15,1.48,1.65
27899.15,1.42,1.59
27901.15,1.38,1.5
27904.15,1.37,1.39
27906.15,1.45,1.29
27908.15,1.57,1.24
27910.15,1.54,1.13
27912.15,1.55,1.19
27914.15,1.54,1.13
27916.15,1.47,0.95
27918.15,1.49,0.99
27920.15,1.41,1.09
27922.15,1.33,1.07
27924.15,1.37,1.09
27926.15,1.4,1.05
27928.15,1.45,0.99
27930.15,1.52,1.05
27932.15,1.54,1.04
27934.15,1.48,0.96
27936.15,1.43,0.87
27937.15,1.47,0.8
27939.15,1.4,1.05
27941.15,1.33,1.29
27943.15,1.35,1.45
27946.15,1.42,1.47
27948.15,1.52,1.5
27950.15,1.57,1.58
27952.15,1.62,1.7
27954.15,1.59,1.84
27956.15,1.54,1.63
27958.15,1.49,1.39
27960.15,1.45,1.29
27962.15,1.4,1.37
27964.15,1.45,1.46
27966.15,1.51,1.37
27968.15,1.59,1.25
27970.15,1.59,1.15
27972.15,1.61,1.14
27974.15,1.59,1.17
27976.15,1.48,1.08
27978.15,1.47,0.99
27980.15,1.37,0.8
27981.15,1.32,0.65
27983.15,1.32,0.56
27985.15,1.41,0.48
27987.15,1.5,0.33
27990.15,1.5,0.29
27992.15,1.5,0.33
27994.15,1.45,0.3
27996.15,1.4,0.27
27998.15,1.38,0.12
28000.15,1.38,0.1
28002.15,1.35,0.19
28004.15,1.34,0.31
28006.15,1.41,0.39
28008.15,1.47,0.4
28010.15,1.47,0.54
28012.15,1.48,0.67
28014.15,1.45,0.65
28016.15,1.38,0.59
28018.15,1.38,0.61
28020.15,1.35,0.55
28022.15,1.35,0.5
28023.15,1.38,0.44
28025.15,1.44,0.35
28027.15,1.54,0.28
28029.15,1.55,0.19
28032.15,1.55,0.15
28034.15,1.56,0.22
28036.15,1.5,0.29
28038.15,1.48,0.3
28040.15,1.45,0.24
28042.15,1.41,0.29
