time,ch1,ch2
21506.0,1.45,1.3
21508.0,1.38,1.04
21510.0,1.24,0.99
21512.0,1.26,1.0
21514.0,1.39,0.96
21516.0,1.47,0.86
21518.0,1.56,0.73
21520.0,1.6,0.56
21522.0,1.59,0.51
21524.0,1.56,0.63
21526.0,1.48,0.63
21528.0,1.4,0.6
21529.0,1.32,0.61
21531.0,1.34,0.81
21533.0,1.37,0.92
21535.0,1.43,0.92
21538.0,1.51,0.91
21540.0,1.56,0.9
21542.0,1.57,0.96
21544.0,1.5,0.88
21546.0,1.47,0.78
21548.0,1.39,0.8
21550.0,1.33,0.88
21552.0,1.35,0.95
21554.0,1.41,1.03
21556.0,1.49,1.08
21558.0,1.6,1.04
21560.0,1.58,1.09
21562.0,1.61,1.13
21564.0,1.55,1.01
21566.0,1.5,0.96
21568.0,1.41,0.98
21570.0,1.28,0.99
21571.0,1.31,1.04
21573.0,1.38,1.12
21575.0,1.43,1.19
21577.0,1.53,1.25
21579.0,1.54,1.15
21582.0,1.55,1.15
21584.0,1.53,1.3
21586.0,1.45,1.31
21588.0,1.39,1.31
21590.0,1.31,1.24
21592.0,1.32,1.31
21594.0,1.4,1.4
21596.0,1.54,1.47
21598.0,1.56,1.48
21600.0,1.55,1.5
21602.0,1.57,1.59
21604.0,1.55,1.61
21606.0,1.5,1.56
21608.0,1.4,1.41
21610.0,1.29,1.29
21612.0,1.27,1.34
21613.0,1.33,1.47
21615.0,1.43,1.62
21617.0,1.49,1.77
21619.0,1.51,1.79
21621.0,1.5,1.75
21624.0,1.46,1.74
21626.0,1.37,1.68
21628.0,1.3,1.86
21630.0,1.19,3.3
21632.0,1.19,3.3
21634.0,1.24,3.3
21636.0,1.26,3.3
21638.0,1.41,3.3
21640.0,1.43,3.3
21642.0,1.48,3.3
21644.0,1.42,3.3
21646.0,1.38,3.3
21648.0,1.37,3.3
21650.0,1.27,3.3
21652.0,1.29,3.3
21654.0,1.33,3.3
21656.0,1.41,2.51
21657.0,1.5,0.62
21659.0,1.53,0.0
21661.0,1.55,0.0
21663.0,1.48,0.0
21666.0,1.43,0.0
21668.0,1.37,0.0
21670.0,1.31,0.0
21672.0,1.34,0.0
21674.0,1.41,0.0
21676.0,1.49,0.0
21678.0,1.59,0.0
21680.0,1.57,0.0
21682.0,1.51,0.0
21684.0,1.47,0.0
21686.0,1.45,0.0
21688.0,1.36,0.0
21690.0,1.29,0.0
21692.0,1.31,0.0
21694.0,1.39,0.0
21696.0,1.48,0.0
21698.0,1.6,0.0
21699.0,1.64,0.0
21701.0,1.62,0.12
21703.0,1.54,0.21
21705.0,1.54,0.33
21707.0,1.42,0.36
21710.0,1.3,0.4
21712.0,1.35,0.55
21714.0,1.41,0.72
21716.0,1.48,0.8
21718.0,1.57,0.84
21720.0,1.61,0.81
21722.0,1.62,0.86
21724.0,1.6,0.88
21726.0,1.55,0.84
21728.0,1.46,0.81
21730.0,1.4,0.8
21732.0,1.44,0.87
21734.0,1.53,0.99
21736.0,1.57,0.96
21738.0,1.69,0.93
21740.0,1.68,0.9
21742.0,1.69,1.06
21743.0,1.68,1.1
21745.0,1.6,1.11
21747.0,1.5,0.95
21749.0,1.41,0.9
21752.0,1.45,0.93
21754.0,1.52,0.85
21756.0,1.6,0.77
21758.0,1.68,0.82
21760.0,1.71,0.86
21762.0,1.74,0.91
21764.0,1.63,0.86
21766.0,1.57,0.92
21768.0,1.48,0.76
21770.0,1.38,0.67
21772.0,1.4,0.74
21774.0,1.48,0.74
21776.0,1.55,0.8
21778.0,1.62,0.84
21780.0,1.63,0.82
21782.0,1.64,0.86
21784.0,1.57,0.85
21785.0,1.48,0.88
21787.0,1.44,0.94
21789.0,1.36,0.97
21791.0,1.36,1.06
21794.0,1.44,1.16
21796.0,1.52,1.23
21798.0,1.64,1.27
21800.0,1.64,1.25
21802.0,1.67,1.27
21804.0,1.6,1.24
21806.0,1.54,1.28
21808.0,1.47,1.28
21810.0,1.36,1.21
21812.0,1.34,1.45
21814.0,1.41,2.65
21816.0,1.48,3.25
21818.0,1.55,3.3
21820.0,1.58,3.3
21822.0,1.61,3.3
21824.0,1.57,3.28
21826.0,1.47,3.12
21827.0,1.44,3.05
21829.0,1.34,2.99
21831.0,1.33,2.94
21833.0,1.37,2.85
21835.0,1.48,2.78
21838.0,1.54,2.67
21840.0,1.54,2.49
21842.0,1.55,2.39
21844.0,1.46,2.28
21846.0,1.42,2.37
21848.0,1.35,2.29
21850.0,1.27,2.24
21852.0,1.28,2.22
21854.0,1.36,2.15
21856.0,1.41,2.04
21858.0,1.45,2.06
21860.0,1.48,2.02
21862.0,1.53,2.07
21864.0,1.5,2.04
21866.0,1.42,2.02
21868.0,1.31,1.79
21870.0,1.24,1.73
21871.0,1.25,1.84
21873.0,1.35,1.9
21875.0,1.44,1.85
21877.0,1.51,1.82
21880.0,1.54,1.77
21882.0,1.56,1.8
21884.0,1.53,1.7
21886.0,1.51,1.65
21888.0,1.42,1.49
21890.0,1.34,1.37
21892.0,1.35,1.46
21894.0,1.4,1.56
21896.0,1.47,1.67
21898.0,1.53,1.6
21900.0,1.52,1.51
21902.0,1.47,1.51
21904.0,1.45,1.54
21906.0,1.45,1.48
21908.0,1.33,1.38
21910.0,1.21,1.3
21912.0,1.22,1.29
21913.0,1.32,1.41
21915.0,1.41,1.56
21917.0,1.53,1.62
21919.0,1.52,1.65
21922.0,1.5,1.77
21924.0,1.41,1.71
21926.0,1.4,1.6
21928.0,1.32,1.44
21930.0,1.27,1.52
21932.0,1.28,1.56
21934.0,1.4,1.58
21936.0,1.46,1.5
21938.0,1.54,1.47
21940.0,1.53,1.41
21942.0,1.53,1.39
21944.0,1.51,1.4
21946.0,1.48,1.47
21948.0,1.4,1.52
21950.0,1.32,1.5
21952.0,1.32,1.56
21954.0,1.38,1.59
21955.0,1.46,1.68
21957.0,1.54,1.7
21959.0,1.55,1.6
21961.0,1.54,1.52
21963.0,1.5,1.45
21966.0,1.5,1.43
21968.0,1.43,1.42
21970.0,1.37,1.41
21972.0,1.36,1.39
21974.0,1.4,1.37
21976.0,1.46,1.35
21978.0,1.53,1.35
21980.0,1.55,1.27
21982.0,1.53,1.25
21984.0,1.47,1.29
21986.0,1.41,1.36
21988.0,1.33,1.29
21990.0,1.22,1.33
21992.0,1.25,1.49
21994.0,1.31,1.51
21996.0,1.42,1.53
21998.0,1.5,1.56
21999.0,1.53,1.57
22001.0,1.51,1.59
22003.0,1.48,1.63
22005.0,1.41,1.56
22008.0,1.4,1.48
22010.0,1.31,1.48
22012.0,1.32,1.53
22014.0,1.36,1.6
22016.0,1.4,1.52
22018.0,1.51,1.5
22020.0,1.56,1.45
22022.0,1.54,1.38
22024.0,1.5,1.35
22026.0,1.45,1.32
22028.0,1.33,1.17
22030.0,1.25,1.13
22032.0,1.29,1.24
22034.0,1.36,1.29
22036.0,1.43,1.31
22038.0,1.55,1.19
22040.0,1.58,1.0
22041.0,1.55,1.02
22043.0,1.5,1.06
22045.0,1.46,1.1
22047.0,1.35,1.05
22050.0,1.28,1.02
22052.0,1.34,1.12
22054.0,1.35,1.24
22056.0,1.45,1.2
22058.0,1.52,1.09
22060.0,1.55,1.15
22062.0,1.53,1.18
22064.0,1.46,1.2
22066.0,1.43,1.27
22068.0,1.35,1.29
22070.0,1.26,1.33
22072.0,1.27,1.45
22074.0,1.36,1.43
22076.0,1.46,1.44
22078.0,1.55,1.43
22080.0,1.6,1.49
22082.0,1.59,1.62
22083.0,1.54,1.71
22085.0,1.46,1.74
22087.0,1.39,1.74
22089.0,1.33,1.82
22091.0,1.31,1.93
22094.0,1.37,1.97
22096.0,1.45,1.95
22098.0,1.53,2.0
22100.0,1.56,2.09
22102.0,1.58,2.12
22104.0,1.53,2.07
22106.0,1.47,1.98
22108.0,1.37,1.93
22110.0,1.28,1.91
22112.0,1.25,1.89
22114.0,1.34,1.97
22116.0,1.47,1.99
22118.0,1.53,1.9
22120.0,1.55,1.82
22122.0,1.57,1.82
22124.0,1.51,1.72
22126.0,1.43,1.68
22127.0,1.34,1.65
22129.0,1.25,1.61
22131.0,1.28,1.61
22133.0,1.41,1.74
22136.0,1.49,1.78
22138.0,1.56,1.56
22140.0,1.57,1.37
22142.0,1.56,1.41
22144.0,1.51,1.46
22146.0,1.45,1.46
22148.0,1.35,1.42
22150.0,1.27,1.37
22152.0,1.25,1.33
22154.0,1.29,1.36
22156.0,1.37,1.45
22158.0,1.46,1.43
22160.0,1.5,1.41
22162.0,1.52,1.49
22164.0,1.5,1.54
22166.0,1.49,1.37
22168.0,1.44,1.29
22169.0,1.34,1.32
22171.0,1.36,1.34
22173.0,1.42,1.34
22175.0,1.46,1.47
22178.0,1.53,1.47
22180.0,1.53,1.37
22182.0,1.54,1.32
22184.0,1.48,1.27
22186.0,1.46,1.3
22188.0,1.36,1.37
22190.0,1.27,1.45
22192.0,1.28,1.38
22194.0,1.43,1.37
22196.0,1.49,1.37
22198.0,1.54,1.28
22200.0,1.57,1.26
22202.0,1.55,1.33
22204.0,1.47,1.32
22206.0,1.45,1.32
22208.0,1.37,1.23
22210.0,1.28,1.25
22211.0,1.3,1.3
22213.0,1.35,1.31
22215.0,1.42,1.34
22217.0,1.49,1.35
22219.0,1.52,1.32
22222.0,1.54,1.31
22224.0,1.53,1.32
22226.0,1.5,1.28
22228.0,1.4,1.24
22230.0,1.31,1.19
22232.0,1.33,1.2
22234.0,1.44,1.29
22236.0,1.51,1.36
22238.0,1.58,1.41
22240.0,1.59,1.38
22242.0,1.57,1.36
22244.0,1.56,1.38
22246.0,1.5,1.31
22248.0,1.41,1.29
22250.0,1.33,1.3
22252.0,1.41,1.25
22254.0,1.45,1.35
22255.0,1.52,1.41
22257.0,1.62,1.36
22259.0,1.65,1.35
22261.0,1.64,1.4
22264.0,1.57,1.37
22266.0,1.5,1.3
22268.0,1.38,1.24
22270.0,1.35,1.21
22272.0,1.35,1.25
22274.0,1.43,1.3
22276.0,1.52,1.3
22278.0,1.59,1.33
22280.0,1.64,1.36
22282.0,1.62,1.32
22284.0,1.58,1.35
22286.0,1.51,1.41
22288.0,1.4,1.4
22290.0,1.32,1.42
22292.0,1.3,1.49
22294.0,1.41,1.65
22296.0,1.51,1.68
22297.0,1.57,1.52
22299.0,1.58,1.35
22301.0,1.61,1.35
22303.0,1.57,1.36
22306.0,1.5,1.31
22308.0,1.41,1.23
22310.0,1.36,1.22
22312.0,1.34,1.35
22314.0,1.45,1.51
22316.0,1.5,1.45
22318.0,1.55,1.29
22320.0,1.54,1.24
22322.0,1.52,1.33
22324.0,1.45,1.35
22326.0,1.41,1.27
22328.0,1.38,1.2
22330.0,1.35,1.24
22332.0,1.35,1.3
22334.0,1.42,1.34
22336.0,1.43,1.32
22338.0,1.48,1.34
22339.0,1.5,1.4
22341.0,1.46,1.57
22343.0,1.39,1.63
22345.0,1.35,1.58
22347.0,1.31,1.42
22350.0,1.26,1.31
22352.0,1.29,1.35
22354.0,1.34,1.44
22356.0,1.4,1.42
22358.0,1.46,1.32
22360.0,1.53,1.31
22362.0,1.55,1.35
22364.0,1.52,1.44
22366.0,1.48,1.46
22368.0,1.35,1.4
22370.0,1.3,1.34
22372.0,1.3,1.37
22374.0,1.37,1.47
22376.0,1.5,1.55
22378.0,1.56,1.51
22380.0,1.56,1.4
22382.0,1.59,1.49
22383.0,1.51,1.43
22385.0,1.43,1.37
22387.0,1.32,1.27
22389.0,1.26,1.25
22392.0,1.31,1.2
22394.0,1.41,1.27
22396.0,1.48,1.25
22398.0,1.54,1.26
22400.0,1.54,1.25
22402.0,1.53,1.28
22404.0,1.5,1.25
22406.0,1.49,1.3
22408.0,1.39,1.32
22410.0,1.35,1.34
22412.0,1.32,1.38
22414.0,1.4,1.45
22416.0,1.45,1.43
22418.0,1.53,1.37
22420.0,1.57,1.32
22422.0,1.55,1.4
22424.0,1.48,1.41
22425.0,1.43,1.38
22427.0,1.33,1.33
22429.0,1.28,1.39
22431.0,1.3,1.45
22434.0,1.37,1.53
22436.0,1.48,1.6
22438.0,1.54,1.48
22440.0,1.56,1.42
22442.0,1.56,1.41
22444.0,1.5,1.27
22446.0,1.47,1.4
22448.0,1.38,1.4
22450.0,1.32,1.43
22452.0,1.32,1.5
22454.0,1.4,1.6
22456.0,1.43,1.61
22458.0,1.51,1.6
22460.0,1.54,1.45
22462.0,1.51,1.4
22464.0,1.48,1.47
22466.0,1.48,1.56
22467.0,1.35,1.48
22469.0,1.3,1.46
22471.0,1.3,1.46
22473.0,1.39,1.47
22475.0,1.44,1.46
22478.0,1.52,1.38
22480.0,1.57,1.37
22482.0,1.57,1.43
22484.0,1.49,1.34
22486.0,1.44,1.24
22488.0,1.32,1.2
22490.0,1.26,1.17
22492.0,1.27,1.17
22494.0,1.38,1.35
22496.0,1.46,1.38
22498.0,1.55,1.4
22500.0,1.59,1.35
22502.0,1.57,1.3
22504.0,1.53,1.29
22506.0,1.48,1.34
22508.0,1.35,1.33
22510.0,1.25,1.17
22511.0,1.25,1.24
22513.0,1.37,1.53
22515.0,1.47,1.49
22517.0,1.54,1.32
22520.0,1.62,1.22
22522.0,1.61,1.43
22524.0,1.61,1.55
22526.0,1.53,1.47
22528.0,1.46,1.43
22530.0,1.38,1.4
22532.0,1.36,1.52
22534.0,1.43,1.59
22536.0,1.55,1.55
22538.0,1.54,1.38
22540.0,1.52,1.45
22542.0,1.5,1.41
22544.0,1.48,1.37
22546.0,1.44,1.41
22548.0,1.35,1.35
22550.0,1.29,1.42
22552.0,1.31,1.49
22553.0,1.36,1.6
22555.0,1.45,1.58
22557.0,1.48,1.59
22559.0,1.5,1.63
22562.0,1.5,1.59
22564.0,1.44,1.57
22566.0,1.36,1.68
22568.0,1.25,1.86
22570.0,1.15,1.82
22572.0,1.2,1.66
22574.0,1.27,1.65
22576.0,1.36,1.62
22578.0,1.42,1.62
22580.0,1.44,1.74
22582.0,1.44,1.75
22584.0,1.38,1.65
22586.0,1.32,1.64
22588.0,1.2,1.62
22590.0,1.16,1.59
22592.0,1.16,1.65
22594.0,1.22,1.73
22595.0,1.34,1.78
22597.0,1.41,1.72
22599.0,1.45,1.81
22601.0,1.47,1.94
22603.0,1.41,1.85
22606.0,1.35,1.76
22608.0,1.25,1.63
22610.0,1.2,1.62
22612.0,1.19,1.59
22614.0,1.32,1.6
22616.0,1.41,1.63
22618.0,1.44,1.62
22620.0,1.46,1.75
22622.0,1.45,1.54
22624.0,1.4,1.38
22626.0,1.35,1.25
22628.0,1.28,1.24
22630.0,1.26,1.44
22632.0,1.27,1.52
22634.0,1.38,1.53
22636.0,1.45,1.55
22638.0,1.56,1.35
22639.0,1.59,1.35
22641.0,1.57,1.42
22643.0,1.54,1.38
22645.0,1.52,1.37
22648.0,1.45,1.36
22650.0,1.42,1.42
22652.0,1.39,1.48
22654.0,1.48,1.51
22656.0,1.58,1.43
22658.0,1.67,1.45
22660.0,1.68,1.55
22662.0,1.67,1.57
22664.0,1.62,1.51
22666.0,1.61,1.54
22668.0,1.51,1.34
22670.0,1.43,1.22
22672.0,1.48,1.28
22674.0,1.54,1.45
22676.0,1.59,1.41
22678.0,1.68,1.23
22680.0,1.72,1.26
22681.0,1.66,1.31
22683.0,1.58,1.33
22685.0,1.53,1.23
22687.0,1.44,1.19
22690.0,1.39,1.26
22692.0,1.41,1.26
22694.0,1.5,1.31
22696.0,1.57,1.31
22698.0,1.6,1.22
22700.0,1.62,1.17
22702.0,1.59,1.18
22704.0,1.54,1.22
22706.0,1.5,1.26
22708.0,1.44,1.13
22710.0,1.39,1.05
22712.0,1.4,1.18
22714.0,1.5,1.28
22716.0,1.57,1.28
22718.0,1.65,1.21
22720.0,1.7,1.15
22722.0,1.63,1.15
22723.0,1.63,1.25
22725.0,1.55,1.32
22727.0,1.46,1.29
22729.0,1.4,1.77
22731.0,1.45,2.36
22734.0,1.52,2.58
22736.0,1.62,2.53
22738.0,1.66,2.39
22740.0,1.66,2.25
22742.0,1.66,2.15
22744.0,1.6,2.06
22746.0,1.55,2.03
22748.0,1.45,1.8
22750.0,1.4,1.67
22752.0,1.41,1.54
22754.0,1.49,1.5
22756.0,1.54,1.48
22758.0,1.57,1.4
22760.0,1.59,1.32
22762.0,1.59,1.14
22764.0,1.56,1.02
22766.0,1.5,1.0
22767.0,1.41,0.95
22769.0,1.36,0.93
22771.0,1.35,0.87
22773.0,1.42,0.84
22776.0,1.51,0.86
22778.0,1.57,0.68
22780.0,1.59,0.43
22782.0,1.56,0.35
22784.0,1.5,0.29
22786.0,1.43,0.31
22788.0,1.34,0.32
22790.0,1.27,0.34
22792.0,1.27,0.37
22794.0,1.4,0.45
22796.0,1.49,0.54
22798.0,1.55,0.62
22800.0,1.56,0.7
22802.0,1.51,0.79
22804.0,1.49,0.88
22806.0,1.48,0.97
22808.0,1.35,0.85
22809.0,1.29,0.79
22811.0,1.32,0.78
22813.0,1.41,0.89
22815.0,1.53,0.97
22818.0,1.58,0.97
22820.0,1.58,1.01
22822.0,1.59,1.12
22824.0,1.52,1.13
22826.0,1.46,0.97
22828.0,1.36,0.88
22830.0,1.34,1.12
22832.0,1.33,1.26
22834.0,1.44,1.46
22836.0,1.5,1.53
22838.0,1.53,1.46
22840.0,1.55,1.41
22842.0,1.54,1.45
22844.0,1.53,1.41
22846.0,1.5,1.35
22848.0,1.4,1.35
22850.0,1.38,1.39
22851.0,1.37,1.57
22853.0,1.44,1.61
22855.0,1.52,1.59
22857.0,1.59,1.63
22859.0,1.6,1.64
22862.0,1.58,1.7
22864.0,1.55,1.69
22866.0,1.52,1.58
22868.0,1.42,1.46
22870.0,1.39,1.48
22872.0,1.36,1.44
22874.0,1.45,1.5
22876.0,1.52,1.63
22878.0,1.56,1.52
22880.0,1.63,1.57
22882.0,1.67,1.67
22884.0,1.61,1.58
22886.0,1.53,1.47
22888.0,1.43,1.29
22890.0,1.39,1.28
22892.0,1.41,1.4
22894.0,1.47,1.55
22895.0,1.56,1.61
22897.0,1.57,1.64
22899.0,1.57,1.52
22901.0,1.56,1.55
22904.0,1.52,1.47
22906.0,1.47,1.38
22908.0,1.35,1.47
22910.0,1.27,1.57
22912.0,1.28,1.61
22914.0,1.37,1.72
22916.0,1.46,1.75
22918.0,1.49,1.73
22920.0,1.53,1.7
22922.0,1.49,1.62
22924.0,1.47,1.42
22926.0,1.44,1.38
22928.0,1.32,1.41
22930.0,1.27,1.37
22932.0,1.29,1.4
22934.0,1.35,1.41
22936.0,1.42,1.44
22937.0,1.48,1.41
22939.0,1.5,1.38
22941.0,1.45,1.42
22943.0,1.43,1.44
22946.0,1.34,1.46
22948.0,1.22,1.45
22950.0,1.15,1.42
22952.0,1.2,1.48
22954.0,1.26,1.52
22956.0,1.35,1.57
22958.0,1.41,1.49
22960.0,1.46,1.5
22962.0,1.43,1.45
22964.0,1.42,1.45
22966.0,1.43,1.51
22968.0,1.32,1.55
22970.0,1.3,1.68
22972.0,1.29,1.71
22974.0,1.35,1.65
22976.0,1.42,1.61
22978.0,1.48,1.56
22980.0,1.5,1.52
22981.0,1.41,1.64
22983.0,1.38,1.7
22985.0,1.32,1.64
22987.0,1.2,1.63
22990.0,1.2,1.72
22992.0,1.25,1.81
22994.0,1.32,1.78
22996.0,1.42,1.69
22998.0,1.47,1.61
23000.0,1.52,1.54
23002.0,1.53,1.39
23004.0,1.48,1.37
23006.0,1.45,1.44
23008.0,1.32,1.37
23010.0,1.26,1.25
23012.0,1.23,1.39
23014.0,1.33,1.57
23016.0,1.44,1.68
23018.0,1.49,1.56
23020.0,1.49,1.55
23022.0,1.5,1.59
23023.0,1.46,1.68
23025.0,1.38,1.65
23027.0,1.3,1.55
23029.0,1.29,1.46
23032.0,1.28,1.52
23034.0,1.4,1.67
23036.0,1.46,1.64
23038.0,1.53,1.6
23040.0,1.54,1.72
23042.0,1.53,1.86
23044.0,1.5,1.88
23046.0,1.45,1.79
23048.0,1.32,1.66
23050.0,1.29,1.63
23052.0,1.33,1.6
23054.0,1.39,1.65
23056.0,1.47,1.7
23058.0,1.54,1.65
23060.0,1.56,1.55
23062.0,1.54,1.51
23064.0,1.52,1.51
23065.0,1.52,1.59
23067.0,1.38,1.48
23069.0,1.35,1.45
23071.0,1.33,1.43
23074.0,1.45,1.41
23076.0,1.54,1.51
23078.0,1.61,1.55
23080.0,1.67,1.57
23082.0,1.65,1.35
23084.0,1.56,1.13
23086.0,1.49,1.09
23088.0,1.36,1.19
23090.0,1.34,1.25
23092.0,1.36,1.34
23094.0,1.44,1.43
23096.0,1.55,1.53
23098.0,1.59,1.46
23100.0,1.61,1.42
23102.0,1.63,1.48
23104.0,1.54,1.5
23106.0,1.48,1.45
23108.0,1.35,1.36
23109.0,1.31,1.34
23111.0,1.33,1.35
23113.0,1.41,1.39
23115.0,1.43,1.39
23118.0,1.5,1.42
23120.0,1.55,1.41
23122.0,1.5,1.41
23124.0,1.45,1.5
23126.0,1.4,1.58
23128.0,1.25,1.62
23130.0,1.18,1.63
23132.0,1.25,1.65
23134.0,1.35,1.66
23136.0,1.42,1.64
23138.0,1.5,1.64
23140.0,1.52,1.66
23142.0,1.52,1.73
23144.0,1.47,1.68
23146.0,1.45,1.63
23148.0,1.35,1.51
23150.0,1.34,1.57
23151.0,1.36,1.67
23153.0,1.42,1.74
23155.0,1.44,1.8
23157.0,1.49,1.79
23160.0,1.54,1.75
23162.0,1.52,1.77
23164.0,1.47,1.81
23166.0,1.43,1.69
23168.0,1.3,1.66
23170.0,1.25,1.69
23172.0,1.29,1.75
23174.0,1.35,1.71
23176.0,1.47,1.8
23178.0,1.52,1.88
23180.0,1.52,1.89
23182.0,1.51,1.82
23184.0,1.43,1.79
23186.0,1.36,1.84
23188.0,1.24,1.75
23190.0,1.23,1.77
23192.0,1.28,1.88
23193.0,1.38,1.87
23195.0,1.43,1.81
23197.0,1.52,1.72
23199.0,1.54,1.65
23202.0,1.48,1.65
23204.0,1.4,1.69
23206.0,1.37,1.69
23208.0,1.33,1.63
23210.0,1.35,1.65
23212.0,1.31,1.71
23214.0,1.36,1.72
23216.0,1.47,1.84
23218.0,1.54,1.77
23220.0,1.6,1.87
23222.0,1.58,1.93
23224.0,1.54,1.91
23226.0,1.48,1.86
23228.0,1.39,1.76
23230.0,1.38,1.75
23232.0,1.35,1.81
23234.0,1.42,1.85
23236.0,1.52,1.7
23237.0,1.56,1.56
23239.0,1.61,1.55
23241.0,1.56,1.52
23243.0,1.47,1.57
23246.0,1.37,1.54
23248.0,1.29,1.41
23250.0,1.26,1.32
23252.0,1.25,1.29
23254.0,1.35,1.34
23256.0,1.47,1.44
23258.0,1.54,1.36
23260.0,1.57,1.33
23262.0,1.61,1.48
23264.0,1.52,1.56
23266.0,1.46,1.52
23268.0,1.35,1.46
23270.0,1.32,1.47
23272.0,1.34,1.47
23274.0,1.44,1.48
23276.0,1.55,1.55
23278.0,1.59,1.57
23279.0,1.58,1.58
23281.0,1.54,1.48
23283.0,1.5,1.45
23285.0,1.45,1.35
23288.0,1.34,1.3
23290.0,1.29,1.27
23292.0,1.35,1.36
23294.0,1.42,1.41
23296.0,1.48,1.46
23298.0,1.54,1.42
23300.0,1.62,1.48
23302.0,1.56,1.47
23304.0,1.51,1.46
23306.0,1.46,1.5
23308.0,1.31,1.4
23310.0,1.26,1.44
23312.0,1.27,1.39
23314.0,1.42,1.42
23316.0,1.52,1.46
23318.0,1.52,1.41
23320.0,1.52,1.43
23321.0,1.49,1.48
23323.0,1.43,1.52
23325.0,1.4,1.58
23327.0,1.3,1.47
23330.0,1.31,1.45
23332.0,1.34,1.48
23334.0,1.4,1.49
23336.0,1.5,1.53
23338.0,1.53,1.4
23340.0,1.55,1.35
23342.0,1.56,1.32
23344.0,1.53,1.28
23346.0,1.45,1.3
23348.0,1.36,1.29
23350.0,1.33,1.37
23352.0,1.34,1.39
23354.0,1.4,1.38
23356.0,1.49,1.41
23358.0,1.55,1.34
23360.0,1.59,1.33
23362.0,1.6,1.43
23364.0,1.56,1.42
23365.0,1.54,1.36
23367.0,1.36,1.15
23369.0,1.3,1.12
23371.0,1.31,1.14
23374.0,1.34,1.2
23376.0,1.42,1.28
23378.0,1.47,1.28
23380.0,1.51,1.29
23382.0,1.48,1.21
23384.0,1.46,1.25
23386.0,1.4,1.27
23388.0,1.3,1.21
23390.0,1.28,1.28
23392.0,1.32,1.34
23394.0,1.41,1.31
23396.0,1.49,1.31
23398.0,1.5,1.2
23400.0,1.58,1.24
23402.0,1.56,1.28
23404.0,1.49,1.46
23406.0,1.43,1.42
23407.0,1.35,1.29
23409.0,1.36,1.32
23411.0,1.38,1.37
23413.0,1.41,1.37
23416.0,1.51,1.43
23418.0,1.54,1.37
23420.0,1.55,1.33
23422.0,1.54,1.33
23424.0,1.51,1.36
23426.0,1.48,1.33
23428.0,1.38,1.18
23430.0,1.35,1.17
23432.0,1.38,1.2
23434.0,1.44,1.21
23436.0,1.52,1.23
23438.0,1.57,1.28
23440.0,1.56,1.41
23442.0,1.55,1.59
23444.0,1.54,1.66
23446.0,1.53,1.58
23448.0,1.39,1.42
23449.0,1.37,1.52
23451.0,1.4,1.65
23453.0,1.45,1.66
23455.0,1.59,1.67
23458.0,1.58,1.58
23460.0,1.58,1.53
23462.0,1.55,1.52
23464.0,1.51,1.61
23466.0,1.44,1.64
23468.0,1.35,1.52
23470.0,1.37,1.52
23472.0,1.38,1.58
23474.0,1.42,1.51
23476.0,1.53,1.54
23478.0,1.59,1.51
23480.0,1.61,1.56
23482.0,1.6,1.52
23484.0,1.51,1.49
23486.0,1.42,1.43
23488.0,1.31,1.35
23490.0,1.33,1.44
23492.0,1.37,1.6
23493.0,1.45,1.59
23495.0,1.52,1.55
23497.0,1.55,1.48
23499.0,1.56,1.48
23502.0,1.57,1.5
23504.0,1.5,1.51
23506.0,1.45,1.46
23508.0,1.33,1.35
23510.0,1.32,1.34
23512.0,1.31,1.39
23514.0,1.42,1.45
23516.0,1.49,1.51
23518.0,1.52,1.51
23520.0,1.55,1.45
23522.0,1.56,1.4
23524.0,1.49,1.35
23526.0,1.45,1.35
23528.0,1.37,1.34
23530.0,1.35,1.43
23532.0,1.35,1.55
23534.0,1.44,1.65
23535.0,1.49,1.71
23537.0,1.54,1.66
23539.0,1.52,1.65
23541.0,1.5,1.71
23544.0,1.43,1.76
23546.0,1.37,1.8
23548.0,1.26,1.83
23550.0,1.26,1.76
23552.0,1.3,1.71
23554.0,1.44,1.67
23556.0,1.48,1.61
23558.0,1.53,1.55
23560.0,1.55,1.71
23562.0,1.53,1.76
23564.0,1.49,1.68
23566.0,1.42,1.61
23568.0,1.28,1.49
23570.0,1.3,1.48
23572.0,1.25,1.44
23574.0,1.33,1.44
23576.0,1.41,1.41
23578.0,1.46,1.39
23579.0,1.5,1.4
23581.0,1.5,1.43
23583.0,1.41,1.42
23586.0,1.37,1.39
23588.0,1.25,1.24
23590.0,1.21,1.18
23592.0,1.2,1.34
23594.0,1.31,1.4
23596.0,1.38,1.4
23598.0,1.41,1.38
23600.0,1.44,1.47
23602.0,1.45,1.54
23604.0,1.4,1.46
23606.0,1.34,1.37
23608.0,1.24,1.23
23610.0,1.21,1.19
23612.0,1.25,1.29
23614.0,1.34,1.37
23616.0,1.43,1.34
23618.0,1.51,1.25
23620.0,1.58,1.28
23621.0,1.56,1.37
23623.0,1.49,1.33
23625.0,1.43,1.25
23627.0,1.32,1.15
23630.0,1.35,1.19
23632.0,1.38,1.26
23634.0,1.5,1.32
23636.0,1.58,1.37
23638.0,1.57,1.19
23640.0,1.61,1.2
23642.0,1.59,1.25
23644.0,1.55,1.27
23646.0,1.51,1.27
23648.0,1.36,1.25
23650.0,1.32,1.24
23652.0,1.33,1.25
23654.0,1.43,1.28
23656.0,1.54,1.33
