time,ch1,ch2
14290.0,1.44,1.99
14292.0,1.3,1.88
14295.0,1.32,1.75
14297.0,1.33,1.85
14299.0,1.36,1.96
14301.0,1.48,2.25
14303.0,1.47,2.24
14305.0,1.47,2.24
14307.0,1.53,2.1
14309.0,1.51,2.1
14311.0,1.46,2.13
14313.0,1.36,2.1
14315.0,1.38,2.23
14317.0,1.4,2.24
14318.0,1.46,2.03
14320.0,1.58,1.7
14322.0,1.57,1.46
14324.0,1.56,1.42
14326.0,1.6,1.39
14328.0,1.62,1.51
14330.0,1.55,1.57
14332.0,1.39,1.51
14334.0,1.39,1.45
14337.0,1.39,1.54
14339.0,1.45,1.41
14341.0,1.54,1.36
14343.0,1.51,1.76
14345.0,1.53,1.52
14347.0,1.53,1.26
14349.0,1.52,1.31
14351.0,1.44,1.44
14353.0,1.26,1.41
14355.0,1.23,1.83
14357.0,1.23,2.17
14359.0,1.38,2.24
14360.0,1.48,2.28
14362.0,1.47,2.1
14364.0,1.47,2.0
14366.0,1.49,2.06
14368.0,1.47,2.11
14370.0,1.43,2.1
14372.0,1.3,1.93
14374.0,1.25,2.0
14376.0,1.24,2.03
14379.0,1.34,2.0
14381.0,1.43,1.93
14383.0,1.39,1.75
14385.0,1.3,1.72
14387.0,1.3,1.73
14389.0,1.35,1.75
14391.0,1.34,1.62
14393.0,1.21,1.59
14395.0,1.21,1.74
14397.0,1.19,1.58
14399.0,1.24,1.29
14401.0,1.35,1.09
14403.0,1.35,1.06
14404.0,1.4,1.16
14406.0,1.45,1.19
14408.0,1.43,1.2
14410.0,1.39,1.17
14412.0,1.26,1.1
14414.0,1.24,1.08
14416.0,1.25,1.15
14418.0,1.33,1.11
14420.0,1.38,0.87
14423.0,1.42,0.68
14425.0,1.41,0.74
14427.0,1.45,0.79
14429.0,1.44,0.85
14431.0,1.45,0.87
14433.0,1.3,0.88
14435.0,1.28,0.97
14437.0,1.27,1.07
14439.0,1.34,1.11
14441.0,1.37,1.0
14443.0,1.39,0.94
14445.0,1.38,1.0
14446.0,1.39,0.95
14448.0,1.34,0.93
14450.0,1.31,0.99
14452.0,1.2,1.02
14454.0,1.2,1.1
14456.0,1.23,1.17
14458.0,1.35,1.04
14460.0,1.41,0.7
14462.0,1.4,0.49
14465.0,1.36,0.68
14467.0,1.31,0.69
14469.0,1.35,0.7
14471.0,1.31,0.71
14473.0,1.19,0.68
14475.0,1.19,0.71
14477.0,1.24,0.61
14479.0,1.26,0.58
14481.0,1.35,0.76
14483.0,1.36,0.95
14485.0,1.35,1.26
14487.0,1.41,1.36
14488.0,1.39,1.56
14490.0,1.34,1.67
14492.0,1.23,1.47
14494.0,1.25,1.43
14496.0,1.35,1.44
14498.0,1.37,1.39
14500.0,1.43,1.24
14502.0,1.43,1.16
14504.0,1.45,1.43
14507.0,1.49,1.43
14509.0,1.49,1.41
14511.0,1.41,1.44
14513.0,1.26,1.53
14515.0,1.26,1.58
14517.0,1.25,1.38
14519.0,1.31,1.09
14521.0,1.47,1.04
14523.0,1.51,1.11
14525.0,1.43,1.33
14527.0,1.58,1.55
14529.0,1.54,1.71
14531.0,1.44,1.73
14532.0,1.28,1.69
14534.0,1.27,1.69
14536.0,1.25,1.67
14538.0,1.35,1.62
14540.0,1.48,1.59
14542.0,1.43,1.55
14544.0,1.48,1.67
14546.0,1.47,1.77
14548.0,1.46,1.86
14551.0,1.4,1.84
14553.0,1.29,1.76
14555.0,1.23,1.68
14557.0,1.14,1.42
14559.0,1.19,1.19
14561.0,1.38,1.37
14563.0,1.37,1.33
14565.0,1.35,1.3
14567.0,1.41,1.27
14569.0,1.41,1.31
14571.0,1.36,1.33
14573.0,1.24,1.32
14574.0,1.26,1.37
14576.0,1.29,1.36
14578.0,1.39,1.3
14580.0,1.45,1.24
14582.0,1.5,1.24
14584.0,1.54,1.34
14586.0,1.5,1.2
14588.0,1.49,1.13
14590.0,1.5,1.34
14593.0,1.38,1.32
14595.0,1.36,1.29
14597.0,1.31,1.2
14599.0,1.42,1.14
14601.0,1.53,1.21
14603.0,1.5,1.23
14605.0,1.55,1.33
14607.0,1.53,1.39
14609.0,1.46,1.49
14611.0,1.46,1.54
14613.0,1.34,1.65
14615.0,1.4,1.75
14617.0,1.45,1.69
14618.0,1.55,1.56
14620.0,1.64,1.44
14622.0,1.64,1.47
14624.0,1.63,1.73
14626.0,1.61,1.91
14628.0,1.59,2.05
14630.0,1.54,2.09
14632.0,1.42,2.08
14635.0,1.4,2.01
14637.0,1.42,1.98
14639.0,1.48,2.01
14641.0,1.59,1.89
14643.0,1.56,1.65
14645.0,1.56,1.71
14647.0,1.56,1.93
14649.0,1.59,2.18
14651.0,1.56,2.09
14653.0,1.41,1.88
14655.0,1.4,1.84
14657.0,1.41,1.74
14659.0,1.45,1.6
14660.0,1.59,1.6
14662.0,1.6,1.44
14664.0,1.6,1.36
14666.0,1.59,1.07
14668.0,1.58,1.07
14670.0,1.62,1.26
14672.0,1.46,1.22
14674.0,1.45,1.24
14676.0,1.49,1.23
14679.0,1.5,1.1
14681.0,1.56,0.97
14683.0,1.56,0.98
14685.0,1.57,1.16
14687.0,1.5,1.34
14689.0,1.51,1.44
14691.0,1.47,1.44
14693.0,1.35,1.38
14695.0,1.3,1.44
14697.0,1.33,1.35
14699.0,1.39,1.31
14701.0,1.49,1.33
14702.0,1.52,1.38
14704.0,1.56,1.4
14706.0,1.55,1.37
14708.0,1.51,1.35
14710.0,1.49,1.32
14712.0,1.31,1.27
14714.0,1.31,1.39
14716.0,1.31,1.37
14718.0,1.43,1.29
14721.0,1.5,1.19
14723.0,1.48,1.22
14725.0,1.47,1.34
14727.0,1.5,1.46
14729.0,1.52,1.55
14731.0,1.47,1.5
14733.0,1.34,1.39
14735.0,1.34,1.44
14737.0,1.32,1.41
14739.0,1.39,1.23
14741.0,1.46,1.07
14743.0,1.48,1.01
14745.0,1.5,1.13
14746.0,1.51,1.22
14748.0,1.4,1.25
14750.0,1.37,1.31
14752.0,1.26,1.29
14754.0,1.3,1.36
14756.0,1.37,1.49
14758.0,1.45,1.63
14760.0,1.57,1.62
14763.0,1.58,1.34
14765.0,1.59,1.31
14767.0,1.6,1.25
14769.0,1.59,1.29
14771.0,1.52,1.43
14773.0,1.35,1.59
14775.0,1.36,1.71
14777.0,1.37,1.69
14779.0,1.44,1.36
14781.0,1.52,1.23
14783.0,1.56,1.27
14785.0,1.58,1.46
14787.0,1.62,1.67
14788.0,1.56,1.79
14790.0,1.46,1.93
14792.0,1.33,1.89
14794.0,1.33,2.02
14796.0,1.31,1.85
14798.0,1.39,1.43
14800.0,1.5,1.25
14802.0,1.53,1.36
14804.0,1.58,1.54
14807.0,1.53,1.52
14809.0,1.54,1.53
14811.0,1.48,1.61
14813.0,1.32,1.57
14815.0,1.35,1.82
14817.0,1.33,1.78
14819.0,1.39,1.44
14821.0,1.52,1.26
14823.0,1.5,1.25
14825.0,1.44,1.41
14827.0,1.46,1.45
14829.0,1.41,1.58
14830.0,1.32,1.65
14832.0,1.17,1.56
14834.0,1.17,1.76
14836.0,1.22,1.68
14838.0,1.33,1.53
14840.0,1.46,1.44
14842.0,1.51,1.28
14844.0,1.55,1.48
14846.0,1.55,1.68
14849.0,1.55,1.75
14851.0,1.47,2.05
14853.0,1.39,2.19
14855.0,1.45,2.07
14857.0,1.42,1.99
14859.0,1.52,1.86
14861.0,1.62,1.78
14863.0,1.57,1.79
14865.0,1.46,1.92
14867.0,1.68,1.99
14869.0,1.7,2.06
14871.0,1.66,2.07
14873.0,1.57,1.82
14874.0,1.53,1.63
14876.0,1.54,1.7
14878.0,1.66,1.87
14880.0,1.77,1.92
14882.0,1.77,1.8
14884.0,1.76,1.76
14886.0,1.74,1.75
14888.0,1.66,1.76
14891.0,1.67,1.81
14893.0,1.65,2.0
14895.0,1.7,2.25
14897.0,1.71,2.34
14899.0,1.79,2.13
14901.0,1.95,2.21
14903.0,1.96,2.09
14905.0,2.05,2.15
14907.0,2.16,2.13
14909.0,2.22,1.96
14911.0,2.2,1.63
14913.0,2.07,1.73
14915.0,2.09,1.81
14916.0,2.12,1.69
14918.0,2.17,1.54
14920.0,2.25,1.42
14922.0,2.17,1.16
14924.0,2.12,1.52
14926.0,2.07,1.68
14928.0,1.97,1.46
14930.0,1.85,1.44
14932.0,1.7,1.45
14935.0,1.7,1.54
14937.0,1.71,1.56
14939.0,1.77,1.79
14941.0,1.83,1.77
14943.0,1.82,1.73
14945.0,1.78,1.79
14947.0,1.73,1.75
14949.0,1.72,1.66
14951.0,1.69,1.63
14953.0,1.53,1.59
14955.0,1.52,2.21
14957.0,1.54,2.35
14958.0,1.55,2.04
14960.0,1.6,1.87
14962.0,1.59,1.95
14964.0,1.58,2.2
14966.0,1.61,2.05
14968.0,1.55,1.86
14970.0,1.51,1.92
14972.0,1.35,2.0
14974.0,1.36,1.91
14977.0,1.36,1.65
14979.0,1.45,1.49
14981.0,1.53,1.38
14983.0,1.49,1.38
14985.0,1.5,1.36
14987.0,1.42,1.47
14989.0,1.41,1.59
14991.0,1.32,1.49
14993.0,1.16,1.41
14995.0,1.19,1.3
14997.0,1.18,1.04
14999.0,1.24,0.79
15001.0,1.31,0.74
15002.0,1.28,0.76
15004.0,1.25,0.84
15006.0,1.3,0.85
15008.0,1.34,0.97
15010.0,1.25,0.94
15012.0,1.1,0.7
15014.0,1.12,0.69
15016.0,1.15,0.8
15019.0,1.24,0.83
15021.0,1.33,0.86
15023.0,1.32,0.87
15025.0,1.29,0.94
15027.0,1.32,1.0
15029.0,1.32,1.05
15031.0,1.24,1.08
15033.0,1.17,1.1
15035.0,1.28,1.12
15037.0,1.3,1.1
15039.0,1.33,1.14
15041.0,1.4,1.3
15043.0,1.41,1.32
15044.0,1.36,1.24
15046.0,1.39,1.14
15048.0,1.37,1.01
15050.0,1.28,0.96
15052.0,1.13,0.97
15054.0,1.13,1.14
15056.0,1.12,1.12
15058.0,1.26,1.13
15060.0,1.35,1.2
15063.0,1.29,1.22
15065.0,1.28,1.22
15067.0,1.39,1.21
15069.0,1.39,1.03
15071.0,1.32,0.78
15073.0,1.23,0.88
15075.0,1.23,1.19
15077.0,1.24,1.09
15079.0,1.39,1.04
15081.0,1.5,0.9
15083.0,1.51,0.88
15085.0,1.5,0.99
15086.0,1.56,1.04
15088.0,1.59,1.22
15090.0,1.51,1.18
15092.0,1.36,0.94
15094.0,1.32,0.91
15096.0,1.32,1.16
15098.0,1.45,1.3
15100.0,1.5,1.17
15102.0,1.45,1.04
15105.0,1.45,1.05
15107.0,1.48,1.33
15109.0,1.45,1.48
15111.0,1.41,1.37
15113.0,1.37,1.2
15115.0,1.36,1.25
15117.0,1.37,1.24
15119.0,1.4,1.47
15121.0,1.48,1.36
15123.0,1.39,1.33
15125.0,1.34,1.24
15127.0,1.26,1.28
15129.0,1.25,1.44
15130.0,1.19,1.4
15132.0,1.08,1.41
15134.0,1.07,1.57
15136.0,1.15,1.5
15138.0,1.23,1.66
15140.0,1.34,1.68
15142.0,1.38,1.49
15144.0,1.41,1.49
15147.0,1.41,1.36
15149.0,1.34,1.25
15151.0,1.28,1.55
15153.0,1.15,1.8
15155.0,1.17,1.76
15157.0,1.17,1.59
15159.0,1.25,1.45
15161.0,1.32,1.37
15163.0,1.27,1.34
15165.0,1.24,1.35
15167.0,1.28,1.27
15169.0,1.26,1.29
15171.0,1.27,1.41
15172.0,1.12,1.39
15174.0,1.14,1.33
15176.0,1.21,1.25
15178.0,1.27,1.2
15180.0,1.42,1.35
15182.0,1.41,1.33
15184.0,1.27,1.3
15186.0,1.46,1.33
15188.0,1.46,1.23
15191.0,1.36,1.12
15193.0,1.25,1.18
15195.0,1.26,1.32
15197.0,1.29,1.3
15199.0,1.35,1.26
15201.0,1.43,1.14
15203.0,1.41,1.1
15205.0,1.43,1.21
15207.0,1.38,1.41
15209.0,1.37,1.46
15211.0,1.33,1.44
15213.0,1.22,1.33
15214.0,1.25,1.43
15216.0,1.28,1.65
15218.0,1.38,1.61
15220.0,1.45,1.36
15222.0,1.45,1.17
15224.0,1.41,1.19
15226.0,1.54,1.28
15228.0,1.53,1.39
15230.0,1.44,1.42
15233.0,1.39,1.4
15235.0,1.44,1.34
15237.0,1.44,1.35
15239.0,1.49,1.39
15241.0,1.55,1.42
15243.0,1.53,1.33
15245.0,1.53,1.35
15247.0,1.51,1.48
15249.0,1.47,1.54
15251.0,1.43,1.53
15253.0,1.34,1.55
15255.0,1.42,1.67
15257.0,1.45,1.65
15258.0,1.53,1.62
15260.0,1.63,1.62
15262.0,1.58,1.56
15264.0,1.54,1.54
15266.0,1.57,1.44
15268.0,1.56,1.43
15270.0,1.49,1.51
15272.0,1.34,1.47
15275.0,1.35,1.43
15277.0,1.35,1.24
15279.0,1.47,1.26
15281.0,1.55,1.35
15283.0,1.56,1.35
15285.0,1.55,1.43
15287.0,1.54,1.43
15289.0,1.48,1.48
15291.0,1.4,1.38
15293.0,1.29,1.37
15295.0,1.27,1.45
15297.0,1.34,1.46
15299.0,1.47,1.41
15300.0,1.5,1.43
15302.0,1.46,1.59
15304.0,1.49,1.79
15306.0,1.47,1.84
15308.0,1.41,1.88
15310.0,1.4,1.75
15312.0,1.29,1.67
15314.0,1.28,1.77
15316.0,1.34,1.8
15319.0,1.46,1.85
15321.0,1.51,1.76
15323.0,1.51,1.63
15325.0,1.51,1.45
15327.0,1.61,1.62
15329.0,1.54,1.74
15331.0,1.48,1.73
15333.0,1.35,1.68
15335.0,1.37,1.67
15337.0,1.36,1.53
15339.0,1.38,1.43
15341.0,1.45,1.31
15342.0,1.43,1.14
15344.0,1.45,1.06
15346.0,1.37,1.1
15348.0,1.36,1.29
15350.0,1.21,1.19
15352.0,1.1,1.19
15354.0,1.14,1.34
15356.0,1.2,1.42
15358.0,1.29,1.43
15361.0,1.41,1.57
15363.0,1.42,1.73
15365.0,1.43,1.67
15367.0,1.46,1.44
15369.0,1.42,1.49
15371.0,1.4,1.6
15373.0,1.29,1.51
15375.0,1.3,1.5
15377.0,1.36,1.47
15379.0,1.43,1.37
15381.0,1.52,1.29
15383.0,1.54,1.32
15385.0,1.58,1.52
15386.0,1.52,1.63
15388.0,1.53,1.65
15390.0,1.44,1.55
15392.0,1.34,1.45
15394.0,1.27,1.43
15396.0,1.26,1.26
15398.0,1.29,1.16
15400.0,1.38,1.28
15403.0,1.39,1.23
15405.0,1.41,1.19
15407.0,1.48,1.17
15409.0,1.47,1.25
15411.0,1.42,1.32
15413.0,1.31,1.38
15415.0,1.32,1.55
15417.0,1.37,1.57
15419.0,1.51,1.65
15421.0,1.6,1.54
15423.0,1.58,1.43
15425.0,1.58,1.48
15427.0,1.54,1.54
15428.0,1.52,1.49
15430.0,1.38,1.54
15432.0,1.24,1.42
15434.0,1.32,1.47
15436.0,1.39,1.36
15438.0,1.39,1.29
15440.0,1.5,1.37
15442.0,1.51,1.31
15444.0,1.47,1.36
15447.0,1.54,1.37
15449.0,1.55,1.34
15451.0,1.5,1.28
15453.0,1.42,1.18
15455.0,1.45,1.36
15457.0,1.47,1.34
15459.0,1.59,1.23
15461.0,1.65,1.12
15463.0,1.61,1.18
15465.0,1.58,1.25
15467.0,1.57,1.3
15469.0,1.56,1.26
15470.0,1.5,1.26
15472.0,1.39,1.29
15474.0,1.39,1.36
15476.0,1.37,1.4
15478.0,1.38,1.38
15480.0,1.45,1.3
15482.0,1.45,1.36
15484.0,1.43,1.5
15486.0,1.5,1.61
15489.0,1.44,1.53
15491.0,1.37,1.56
15493.0,1.27,1.54
15495.0,1.26,1.42
15497.0,1.27,1.39
15499.0,1.34,1.5
15501.0,1.45,1.4
15503.0,1.4,1.29
15505.0,1.38,1.31
15507.0,1.4,1.32
15509.0,1.43,1.38
15511.0,1.38,1.43
15513.0,1.25,1.47
15514.0,1.23,1.58
15516.0,1.23,1.53
15518.0,1.29,1.39
15520.0,1.45,1.46
15522.0,1.45,1.47
15524.0,1.48,1.43
15526.0,1.53,1.45
15528.0,1.47,1.52
15531.0,1.38,1.43
15533.0,1.35,1.4
15535.0,1.4,1.49
15537.0,1.42,1.45
15539.0,1.49,1.46
15541.0,1.58,1.4
15543.0,1.57,1.39
15545.0,1.57,1.55
15547.0,1.62,1.56
15549.0,1.58,1.52
15551.0,1.53,1.41
15553.0,1.47,1.3
15555.0,1.47,1.39
15556.0,1.47,1.43
15558.0,1.57,1.45
15560.0,1.64,1.55
15562.0,1.61,1.48
15564.0,1.53,1.52
15566.0,1.56,1.63
15568.0,1.52,1.68
15570.0,1.43,1.65
15572.0,1.34,1.49
15575.0,1.31,1.49
15577.0,1.39,1.55
15579.0,1.48,1.48
15581.0,1.55,1.28
15583.0,1.56,1.15
15585.0,1.55,1.21
15587.0,1.55,1.29
15589.0,1.44,1.17
15591.0,1.39,1.15
15593.0,1.29,1.29
15595.0,1.28,1.35
15597.0,1.34,1.34
15598.0,1.37,1.4
15600.0,1.44,1.34
15602.0,1.44,1.21
15604.0,1.46,1.16
15606.0,1.43,1.17
15608.0,1.43,1.3
15610.0,1.38,1.36
15612.0,1.25,1.28
15614.0,1.25,1.29
15617.0,1.28,1.27
15619.0,1.35,1.19
15621.0,1.45,1.1
15623.0,1.44,1.21
15625.0,1.5,1.71
15627.0,1.54,1.89
15629.0,1.46,1.85
15631.0,1.4,1.92
15633.0,1.3,2.12
15635.0,1.32,2.15
15637.0,1.33,2.06
15639.0,1.35,1.93
15641.0,1.4,1.88
15642.0,1.4,1.87
15644.0,1.38,1.93
15646.0,1.39,1.98
15648.0,1.36,2.0
15650.0,1.28,1.92
15652.0,1.18,1.75
15654.0,1.15,1.69
15656.0,1.21,1.67
15659.0,1.33,1.66
15661.0,1.45,1.67
15663.0,1.47,1.67
15665.0,1.46,1.7
15667.0,1.51,1.64
15669.0,1.5,1.65
15671.0,1.44,1.63
15673.0,1.32,1.56
15675.0,1.34,1.42
15677.0,1.39,1.35
15679.0,1.49,1.5
15681.0,1.52,1.41
15683.0,1.53,1.33
15684.0,1.53,1.29
15686.0,1.54,1.31
15688.0,1.52,1.37
15690.0,1.48,1.53
15692.0,1.38,1.63
15694.0,1.38,1.77
15696.0,1.39,1.63
15698.0,1.45,1.36
15700.0,1.54,1.36
15703.0,1.56,1.5
15705.0,1.54,1.52
15707.0,1.61,1.63
15709.0,1.62,1.64
15711.0,1.5,1.53
15713.0,1.38,1.56
15715.0,1.36,1.6
15717.0,1.39,1.44
15719.0,1.51,1.42
15721.0,1.55,1.56
15723.0,1.57,1.51
15725.0,1.55,1.4
15726.0,1.6,1.34
15728.0,1.53,1.4
15730.0,1.44,1.5
15732.0,1.35,1.6
15734.0,1.33,1.55
15736.0,1.36,1.34
15738.0,1.43,1.37
15740.0,1.51,1.21
15742.0,1.51,1.34
15745.0,1.47,1.68
15747.0,1.58,2.05
15749.0,1.55,2.12
15751.0,1.51,1.87
15753.0,1.42,1.75
15755.0,1.39,1.72
15757.0,1.38,1.73
15759.0,1.42,1.72
15761.0,1.5,1.52
15763.0,1.5,1.29
15765.0,1.44,1.22
15767.0,1.55,1.38
15769.0,1.6,1.77
15770.0,1.57,1.87
15772.0,1.54,1.72
15774.0,1.59,1.74
15776.0,1.63,1.67
15778.0,1.62,1.4
15780.0,1.75,1.12
15782.0,1.86,1.1
15784.0,1.8,1.31
15787.0,1.85,1.35
15789.0,1.82,1.23
15791.0,1.75,1.1
15793.0,1.64,1.3
15795.0,1.66,1.68
15797.0,1.68,1.73
15799.0,1.83,1.48
15801.0,1.89,1.03
15803.0,1.81,0.77
15805.0,1.77,0.91
15807.0,1.79,1.2
15809.0,1.74,1.36
15811.0,1.69,1.24
15812.0,1.73,1.35
15814.0,1.82,1.23
15816.0,2.02,0.99
15818.0,2.2,1.0
15820.0,2.27,1.14
15822.0,2.3,1.36
15824.0,2.33,1.14
15826.0,2.37,1.0
15828.0,2.36,0.88
15831.0,2.24,0.75
15833.0,2.09,0.55
15835.0,2.15,1.13
15837.0,2.23,1.18
15839.0,2.3,0.82
15841.0,2.28,0.44
15843.0,2.16,0.53
15845.0,2.14,0.55
15847.0,2.16,0.66
15849.0,2.13,0.77
15851.0,2.09,1.0
15853.0,1.97,1.23
15854.0,2.01,1.4
15856.0,2.05,1.48
15858.0,2.1,1.45
15860.0,2.19,1.35
15862.0,2.19,1.34
15864.0,2.09,1.79
15866.0,2.01,1.93
15868.0,1.94,1.89
15870.0,1.82,2.16
15873.0,1.64,2.31
15875.0,1.52,2.33
15877.0,1.49,2.24
15879.0,1.43,2.08
15881.0,1.5,1.96
15883.0,1.54,2.04
15885.0,1.58,2.09
15887.0,1.67,2.09
15889.0,1.75,2.14
15891.0,1.78,1.9
15893.0,1.76,1.69
15895.0,1.83,1.64
15897.0,1.81,1.58
15898.0,1.84,1.62
15900.0,1.85,1.5
15902.0,1.81,1.54
15904.0,1.75,1.58
15906.0,1.69,1.46
15908.0,1.62,1.37
15910.0,1.45,1.21
15912.0,1.35,1.12
15915.0,1.36,1.16
15917.0,1.32,1.35
15919.0,1.4,1.38
15921.0,1.47,1.21
15923.0,1.4,0.92
15925.0,1.27,0.87
15927.0,1.28,0.75
15929.0,1.31,0.79
15931.0,1.15,0.95
15933.0,1.03,1.16
15935.0,1.01,1.35
15937.0,1.02,1.26
15939.0,1.06,0.98
15940.0,1.1,0.89
15942.0,1.11,0.85
15944.0,1.11,0.97
15946.0,1.11,1.01
15948.0,1.04,1.28
15950.0,0.87,1.38
15952.0,0.72,1.53
15954.0,0.73,1.77
15956.0,0.81,1.95
15959.0,0.97,1.97
15961.0,1.09,1.84
15963.0,1.11,1.77
15965.0,1.13,1.67
15967.0,1.35,1.61
15969.0,1.3,1.49
15971.0,1.27,1.37
15973.0,1.25,1.26
15975.0,1.25,1.31
15977.0,1.3,1.51
15979.0,1.4,1.46
15981.0,1.42,1.41
15983.0,1.38,1.47
15984.0,1.37,1.44
15986.0,1.45,1.6
15988.0,1.43,1.52
15990.0,1.31,1.51
15992.0,1.17,1.45
15994.0,1.15,1.57
15996.0,1.21,1.55
15998.0,1.27,1.45
16001.0,1.21,1.39
16003.0,1.21,1.53
16005.0,1.24,1.83
16007.0,1.28,1.97
16009.0,1.24,1.95
16011.0,1.15,1.86
16013.0,0.99,1.81
16015.0,0.95,1.85
16017.0,0.97,1.79
16019.0,1.01,1.6
16021.0,1.05,1.42
16023.0,1.07,1.52
16025.0,1.07,1.65
16026.0,1.16,1.59
16028.0,1.12,1.55
16030.0,1.04,1.66
16032.0,0.96,1.86
16034.0,1.02,2.01
16036.0,1.08,1.8
16038.0,1.19,1.6
16040.0,1.23,1.41
16043.0,1.29,1.36
16045.0,1.3,1.27
16047.0,1.33,1.2
16049.0,1.31,1.25
16051.0,1.18,1.23
16053.0,1.14,1.12
16055.0,1.18,1.08
16057.0,1.27,1.24
16059.0,1.36,1.55
16061.0,1.45,1.57
16063.0,1.4,1.42
16065.0,1.38,1.39
16067.0,1.42,1.36
16068.0,1.38,1.29
16070.0,1.34,1.33
16072.0,1.26,1.44
16074.0,1.26,1.41
16076.0,1.29,1.34
16078.0,1.33,1.22
16080.0,1.42,1.1
16082.0,1.45,1.19
16084.0,1.46,1.51
16087.0,1.45,1.51
16089.0,1.44,1.46
16091.0,1.3,1.58
16093.0,1.21,1.78
16095.0,1.22,1.96
16097.0,1.31,1.89
16099.0,1.38,1.82
16101.0,1.47,1.79
16103.0,1.45,1.77
16105.0,1.45,1.86
16107.0,1.49,1.98
16109.0,1.45,1.91
16111.0,1.35,1.73
16112.0,1.28,1.83
16114.0,1.24,1.89
16116.0,1.25,1.88
16118.0,1.31,1.85
16120.0,1.39,1.77
16122.0,1.35,1.7
16124.0,1.28,1.72
16126.0,1.23,1.69
16129.0,1.21,1.64
16131.0,1.09,1.55
16133.0,1.04,1.44
16135.0,1.07,1.33
16137.0,1.15,1.29
16139.0,1.25,1.29
16141.0,1.32,1.2
16143.0,1.35,1.32
16145.0,1.25,1.34
16147.0,1.29,1.38
16149.0,1.31,1.43
16151.0,1.28,1.46
16153.0,1.23,1.33
16154.0,1.22,1.25
16156.0,1.26,1.12
16158.0,1.34,1.06
16160.0,1.36,1.01
16162.0,1.41,1.02
16164.0,1.4,1.08
16166.0,1.44,1.03
16168.0,1.4,1.01
16171.0,1.35,1.14
16173.0,1.26,1.18
16175.0,1.27,1.24
16177.0,1.34,1.37
16179.0,1.39,1.23
16181.0,1.41,1.24
16183.0,1.37,1.44
16185.0,1.27,1.69
16187.0,1.24,1.72
16189.0,1.19,1.78
16191.0,1.06,1.9
16193.0,0.92,2.11
16195.0,0.89,2.09
16196.0,0.95,1.99
16198.0,1.13,1.99
16200.0,1.26,1.9
16202.0,1.38,1.76
16204.0,1.44,1.86
16206.0,1.45,1.83
16208.0,1.47,1.76
16210.0,1.42,1.69
16212.0,1.35,1.65
16215.0,1.39,1.8
16217.0,1.35,1.66
16219.0,1.4,1.55
16221.0,1.49,1.55
16223.0,1.48,1.54
16225.0,1.47,1.59
16227.0,1.55,1.69
16229.0,1.47,1.59
16231.0,1.36,1.37
16233.0,1.28,1.33
16235.0,1.27,1.41
16237.0,1.28,1.32
16239.0,1.32,1.25
16240.0,1.34,1.15
16242.0,1.31,1.28
16244.0,1.29,1.33
16246.0,1.29,1.25
16248.0,1.27,1.16
16250.0,1.14,1.18
16252.0,1.01,1.36
16254.0,1.07,1.54
16257.0,1.15,1.67
16259.0,1.23,1.61
16261.0,1.26,1.51
16263.0,1.28,1.47
16265.0,1.17,1.53
16267.0,1.33,1.54
16269.0,1.31,1.57
16271.0,1.23,1.57
16273.0,1.16,1.48
16275.0,1.21,1.42
16277.0,1.31,1.41
16279.0,1.45,1.32
16281.0,1.51,1.21
16282.0,1.53,1.26
16284.0,1.51,1.32
16286.0,1.55,1.56
16288.0,1.52,1.55
16290.0,1.44,1.63
16292.0,1.33,1.65
16294.0,1.28,1.65
16296.0,1.39,1.54
16299.0,1.45,1.52
16301.0,1.45,1.44
16303.0,1.39,1.48
16305.0,1.38,1.67
16307.0,1.36,1.68
16309.0,1.4,1.7
16311.0,1.33,1.57
16313.0,1.26,1.64
16315.0,1.28,1.92
16317.0,1.32,1.96
16319.0,1.38,1.93
16321.0,1.43,1.9
16323.0,1.45,1.94
16324.0,1.41,1.99
16326.0,1.46,2.07
16328.0,1.44,2.1
16330.0,1.37,2.05
16332.0,1.35,2.04
16334.0,1.36,1.95
16336.0,1.41,1.7
16338.0,1.49,1.55
16340.0,1.56,1.39
16343.0,1.6,1.39
16345.0,1.66,1.54
16347.0,1.7,1.67
16349.0,1.71,1.73
16351.0,1.58,1.61
16353.0,1.58,1.42
16355.0,1.56,1.39
16357.0,1.62,1.29
16359.0,1.71,1.33
16361.0,1.71,1.36
16363.0,1.67,1.41
16365.0,1.61,1.43
16367.0,1.63,1.49
16368.0,1.56,1.24
16370.0,1.47,1.06
16372.0,1.38,1.0
16374.0,1.35,1.04
16376.0,1.38,0.97
16378.0,1.44,1.02
16380.0,1.52,0.93
16382.0,1.58,1.13
16385.0,1.51,1.29
16387.0,1.5,1.28
16389.0,1.49,1.32
16391.0,1.41,1.21
16393.0,1.35,1.14
16395.0,1.36,1.16
16397.0,1.41,1.18
16399.0,1.44,1.14
16401.0,1.46,1.09
16403.0,1.47,1.15
16405.0,1.4,1.2
16407.0,1.42,1.17
16409.0,1.43,1.16
16410.0,1.31,1.14
16412.0,1.2,1.2
16414.0,1.26,1.25
16416.0,1.34,1.14
16418.0,1.43,0.99
16420.0,1.49,0.99
16422.0,1.46,0.98
16424.0,1.47,1.01
16427.0,1.48,1.06
16429.0,1.43,1.29
16431.0,1.29,1.19
16433.0,1.2,1.38
16435.0,1.24,1.36
16437.0,1.35,1.04
16439.0,1.43,0.86
16441.0,1.53,0.73
